modesX,modesY,coeffINI,accumINI,coeffGD,accumGD,coeffLSGD,accumLSGD
2,7,0.11372461811168882,50.35746667030234,0.019770776217908417,123.79909005609193,0.7568684451149016,117.37328204204479
2,8,0.023179065426264654,50.3806457357286,0.05760390346539076,123.85669395955732,0.17022979695735072,117.54351183900214
2,9,0.030673191108599052,50.4113189268372,0.0014727741143244165,123.85816673367164,0.23189379250242448,117.77540563150455
2,10,0.00771803370939417,50.41903696054659,0.0267584341873127,123.88492516785895,0.06992857169114694,117.8453342031957
2,11,0.01175987616365173,50.43079683671024,0.008086206917991196,123.89301137477695,0.11499429886245008,117.96032850205816
2,12,0.0033133131006221773,50.43411014981086,0.015119543110375075,123.90813091788732,0.029814240201068,117.99014274225922
2,13,0.005568748850219636,50.439678898661086,0.0015288178551101858,123.90965973574242,0.06592362625583383,118.05606636851506
2,14,0.001667221892811166,50.441346120553895,0.003909694150585421,123.913569429893,0.013269132202690154,118.06933550071776
2,15,0.003002233646793867,50.44434835420069,0.0002508716131719914,123.91382030150618,0.037714151202503994,118.10704965192026
2,16,0.0009101396559930013,50.445258493856684,0.0013744503423397517,123.91519475184852,0.006517617342169942,118.11356726926243
2,17,0.0017430582889095144,50.44700155214559,0.0004274503111989893,123.91562220215971,0.023552709236454736,118.13711997849889
2,18,0.0005969635676389032,50.44759851571323,0.0010412921515755528,123.91666349431128,0.0034975865158466957,118.14061756501474
2,19,0.001105272209027557,50.448703787922256,6.69867019776854e-05,123.91673048101326,0.015300683496347472,118.15591824851109
2,20,0.0003635614386581719,50.44906734936092,0.0006874329820925662,123.91741791399535,0.0025795825102522055,118.15849783102134
2,21,0.0007423089266551322,50.44980965828757,0.0002853999826962283,123.91770331397805,0.010518929651843763,118.16901676067317
2,22,0.00024749591745877527,50.45005715420503,0.00041346831860312815,123.91811678229665,0.0010056275506049016,118.17002238822379
2,23,0.0005041651640350543,50.450561319369065,1.55911194383107e-05,123.91813237341609,0.007640893961758792,118.17766328218555
2,24,0.00017211501161191382,50.45073343438068,0.0005120507283219957,123.9186444241444,0.0008566620719884088,118.17851994425753
2,25,0.0003356383541363652,50.45106907273482,6.366638915349645e-05,123.91870809053356,0.0064066570916878505,118.18492660134922
2,26,0.00010588782472856753,50.45117496055955,9.82628030367562e-05,123.91880635333659,0.0005344441812137766,118.18546104553043
2,27,0.00024167048160595445,50.451416631041155,0.00010645471825384606,123.91891280805484,0.004463707654829815,118.18992475318527
2,28,9.113749865863357e-05,50.45150776853981,0.00011381855047471426,123.91902662660532,0.0010396025514760843,118.19096435573674
2,29,0.0002140997126409222,50.451721868252456,5.6734605788894914e-05,123.91908336121111,0.004232137204552065,118.19519649294129
2,30,8.532760722982865e-05,50.451807195859686,0.0007702296895499453,123.91985359090066,0.0006274844832984784,118.1958239774246
2,31,0.00016886307849948377,50.451976058938186,8.328043898921198e-06,123.91986191894456,0.0020881769916154614,118.19791215441622
2,32,5.894480727676746e-05,50.452035003745465,8.373124888814076e-05,123.91994565019345,2.604372455809717e-06,118.19791475878867
2,33,0.00010241540102644972,50.45213741914649,5.49881492117341e-06,123.91995114900837,0.0005475546127802146,118.19846231340145
2,34,2.208726501869525e-05,50.452159506411505,0.00018475856185180164,123.92013590757023,0.00039547726350255705,118.19885779066495
2,35,4.7910847485494475e-05,50.45220741725899,1.5238241182544285e-06,123.92013743139435,0.0014896749704981695,118.20034746563545
2,36,2.931351775109966e-05,50.45223673077674,0.0004908633599923399,123.92062829475434,0.0007586107656578251,118.2011060764011
2,37,7.055519031823028e-05,50.45230728596706,0.00011649963860366794,123.92074479439295,8.788052628737931e-05,118.2011939569274
2,38,3.082117475110602e-05,50.45233810714181,6.630932464320855e-06,123.9207514253254,6.53922454609577e-07,118.20119461084985
2,39,8.612352131121197e-05,50.45242423066313,1.623467982345976e-05,123.92076766000523,0.0012203275471568968,118.20241493839701
2,40,2.8613075559368324e-05,50.45245284373868,0.00017789897294073493,123.92094555897816,0.0008019991778793604,118.2032169375749
2,41,3.475399960148695e-05,50.45248759773828,9.237837652306722e-07,123.92094648276192,0.0034903822539961377,118.2067073198289
2,42,2.9178634899946406e-05,50.45251677637318,0.00048562391891945363,123.92143210668084,0.0016572601494955804,118.2083645799784
2,43,2.9628873889940614e-05,50.45254640524707,0.001480210104657459,123.9229123167855,0.004810253534455457,118.21317483351285
2,44,2.1560294159187494e-05,50.45256796554123,0.0014463253786595005,123.92435864216417,0.0004565910674666928,118.21363142458031
2,45,2.1373573424928743e-05,50.45258933911465,0.00010273988940690939,123.92446138205358,0.0014966377435172299,118.21512806232383
2,46,1.2934940947049056e-05,50.4526022740556,0.00030641719773516414,123.92476779925131,0.0006257572507743292,118.2157538195746
2,47,4.726589258064691e-05,50.45264953994818,0.00035791957004373525,123.92512571882136,0.0006177186850588705,118.21637153825966
2,48,1.105549074001995e-05,50.45266059543892,1.0863828163365966e-05,123.92513658264953,6.281677266126933e-06,118.21637781993694
2,49,2.439280686291518e-05,50.452684988245785,0.00012934330770147994,123.92526592595723,0.0007029047286107857,118.21708072466555
2,50,2.4606743653201086e-05,50.452709594989436,0.0013765423675893718,123.92664246832483,3.887627637569895e-06,118.21708461229319
2,51,3.799209330971741e-05,50.45274758708275,0.005003379408252659,123.93164584773308,2.2136626895053743e-06,118.21708682595587
2,52,6.980332461258904e-06,50.452754567415205,6.077856727421868e-05,123.93170662630035,7.107693417833656e-07,118.21708753672522
2,53,1.3588855329409561e-05,50.45276815627054,0.0004608024036776761,123.93216742870403,0.0002411514446879082,118.2173286881699
2,54,4.134320861139531e-06,50.4527722905914,0.0057374545438120175,123.93790488324784,0.00010487228865736436,118.21743356045856
2,55,2.5754957362334553e-06,50.45277486608713,0.005501185392737538,123.94340606864057,0.0013623857565066807,118.21879594621507
2,56,1.558481676250273e-06,50.45277642456881,0.0002323819279579389,123.94363845056853,0.0003093738200360031,118.2191053200351
2,57,2.094202985166277e-06,50.452778518771794,0.004604728783359596,123.94824317935189,0.0018300236306182684,118.22093534366572
2,58,9.269951943376625e-06,50.45278778872374,0.014805855833403795,123.96304903518529,3.7917255536059025e-05,118.22097326092126
2,59,7.365726975791092e-06,50.45279515445071,0.0009554974905375929,123.96400453267583,0.0027040183827272755,118.22367727930398
2,60,2.2631485471810635e-06,50.45279741759926,0.00206748853059861,123.96607202120643,0.011426859475942863,118.23510413877993
2,61,3.146066712350304e-05,50.45282887826638,0.0012615479117151953,123.96733356911814,0.0017704877672554925,118.23687462654719
2,62,1.8396547902658147e-06,50.452830717921174,0.017261041507874664,123.98459461062602,0.005680073401334572,118.24255469994853
2,63,5.5323751792914414e-08,50.452830773244926,0.006299041095180015,123.9908936517212,0.0012106743711851743,118.24376537431971
2,64,3.389073406889223e-07,50.45283111215227,0.0023102832750134814,123.9932039349962,0.00045387949763327,118.24421925381733
3,1,9.423387545484305,59.87621865763657,21.659118917443333,145.65232285243954,41.4144258166384,159.65864507045575
3,2,3.2362686495363326,63.112487307172906,1.2124576589833473,146.86478051142288,11.848919795457695,171.50756486591345
3,3,9.759469886895527,72.87195719406843,16.66055345846702,163.5253339698899,42.115522619538325,213.62308748545178
3,4,0.4573057213527853,73.32926291542121,2.8382705466343676,166.36360451652428,1.5673060861450847,215.19039357159687
3,5,2.7935859535264536,76.12284886894767,0.0012694955521588848,166.36487401207643,10.036921172024762,225.22731474362163
3,6,0.3425574477856909,76.46540631673336,0.11174555263168719,166.4766195647081,0.6964006153661745,225.9237153589878
3,7,0.3078204168836666,76.77322673361704,0.16137271010495513,166.63799227481306,1.8538866228103765,227.77760198179817
3,8,0.062189565635753105,76.83541629925278,1.7835584976027458e-05,166.63801011039803,0.3964544787166314,228.1740564605148
3,9,0.07973978311008065,76.91515608236287,0.03212804646271294,166.67013815686073,0.699683853634259,228.87374031414907
3,10,0.02029076371423049,76.9354468460771,0.05726124286387415,166.72739939972462,0.16894750608758788,229.04268782023667
3,11,0.02987904846063217,76.96532589453773,0.0232969364405426,166.75069633616516,0.32185439310274766,229.3645422133394
3,12,0.008577477576949244,76.97390337211468,0.0006684700872045733,166.75136480625235,0.0885958880212339,229.45313810136065
3,13,0.013923062585353784,76.98782643470003,0.014071966950741473,166.7654367732031,0.16463763205358717,229.61777573341425
3,14,0.004247292761437713,76.99207372746146,0.0033366123538901304,166.76877338555698,0.0474552691396739,229.66523100255392
3,15,0.007512029611113222,76.99958575707257,0.00450244574316646,166.77327583130014,0.08730634035070772,229.75253734290465
3,16,0.002313466279726343,77.0018992233523,0.0012167213151367735,166.77449255261527,0.027667744490679404,229.78020508739533
3,17,0.00428960737139003,77.00618883072369,0.002447919452502885,166.77694047206776,0.052270080876364436,229.83247516827169
3,18,0.0015304113030740797,77.00771924202677,0.0010170390352459615,166.777957511103,0.016757857361221158,229.8492330256329
3,19,0.0027239888249316444,77.01044323085169,0.0019724562179156387,166.77992996732092,0.03218163623060541,229.88141466186352
3,20,0.000948583233138182,77.01139181408483,0.0006425967172678782,166.78057256403818,0.012426907886404891,229.89384156974992
3,21,0.0018473271211008827,77.01323914120593,0.000829356543266376,166.78140192058146,0.021325308748716666,229.91516687849864
3,22,0.0006200333001653173,77.0138591745061,0.0005110658270194244,166.78191298640849,0.005980615873377679,229.921147494372
3,23,0.001233811767065999,77.01509298627316,0.0008271563667972576,166.78274014277528,0.01512560479647078,229.9362730991685
3,24,0.00044462635486389754,77.01553761262802,0.0002663872588675317,166.78300653003416,0.00512803319854606,229.94140113236705
3,25,0.0008128533621140802,77.01635046599014,0.0004241657496659141,166.78343069578384,0.013144282491853074,229.9545454148589
3,26,0.000266299511874531,77.01661676550202,0.00017263515048918947,166.7836033309343,0.003419992995049204,229.95796540785395
3,27,0.0005739235895770002,77.01719068909159,0.00036132798850491854,166.78396465892283,0.008769920201168197,229.9667353280551
3,28,0.00021897113763898586,77.01740966022923,0.00012591085859193238,166.78409056978143,0.004728181274691631,229.9714635093298
3,29,0.0005481451115388864,77.01795780534077,0.0009892979387028482,166.78507986772013,0.008513959801735539,229.97997746913154
3,30,0.00025308299664952117,77.01821088833742,0.0007040767725404667,166.78578394449266,0.003164070960126975,229.98314154009168
3,31,0.00045559421683219784,77.01866648255425,0.00022639980382242395,166.7860103442965,0.00390175425019235,229.98704329434187
3,32,0.00015024047715583242,77.0188167230314,3.073757836889143e-05,166.78604108187486,0.00023473491548266136,229.98727802925737
3,33,0.0002303658815761209,77.01904708891298,0.00034261727688827953,166.78638369915174,0.0008671449307040178,229.98814517418808
3,34,3.745681474131746e-05,77.01908454572772,0.00014419161196061993,166.7865278907637,0.0021575962783905887,229.99030277046646
3,35,0.00010176925011718234,77.01918631497784,0.0001354400757658435,166.78666333083945,0.002773717356025194,229.9930764878225
3,36,6.646927453449204e-05,77.01925278425237,0.0007878373471347304,166.78745116818658,0.0029686779216647257,229.99604516574416
3,37,0.0001977733806444905,77.01945055763302,0.0007874177432364462,166.7882385859298,5.099204473524496e-05,229.9960961577889
3,38,9.192958794191639e-05,77.01954248722096,5.284814862041402e-06,166.78824387074468,8.03251101461745e-05,229.99617648289905
3,39,0.00025455362982668996,77.01979704085079,0.000222357588620776,166.7884662283333,0.002383647896287351,229.99856013079534
3,40,7.15620605194784e-05,77.01986860291132,0.000178335496824639,166.78864456383013,0.0033581546396273605,230.00191828543495
3,41,9.547441397854108e-05,77.0199640773253,5.1145972888476655e-05,166.78869570980302,0.007536838332187061,230.00945512376714
3,42,6.643424037544182e-05,77.02003051156568,0.00030948864146747404,166.7890051984445,0.004984964678998072,230.01444008844615
3,43,6.926656229840734e-05,77.02009977812797,0.0017867460755239834,166.79079194452,0.010836415463654745,230.0252765039098
3,44,4.4440945694958644e-05,77.02014421907367,0.0010380684567287235,166.79183001297673,0.0016534362532764065,230.02692994016306
3,45,6.929776058277127e-05,77.02021351683426,7.319234562372372e-05,166.79190320532234,0.0034750966175771253,230.03040503678062
3,46,1.4308878775848196e-05,77.02022782571304,0.0006484117742279726,166.79255161709656,0.0026014606476915674,230.03300649742832
3,47,0.00011140140236664169,77.0203392271154,0.0002444546605103089,166.79279607175707,0.0018511787656815132,230.034857676194
3,48,3.352853906202059e-05,77.02037275565446,4.054819307547814e-06,166.79280012657637,3.0084295579629327e-05,230.0348877604896
3,49,6.134830649348883e-05,77.02043410396095,2.4245583401294402e-05,166.79282437215977,0.0013974311343461767,230.03628519162393
3,50,7.762931587184054e-05,77.02051173327682,0.0003717668273540068,166.79319613898713,7.011170790013417e-06,230.03629220279473
3,51,8.18238811699561e-05,77.020593557158,0.0021498338291856536,166.7953459728163,5.532613427098865e-05,230.03634752892899
3,52,2.4859749979796657e-05,77.02061841690798,5.468703783906008e-06,166.7953514415201,2.383389471661523e-05,230.0363713628237
3,53,3.8026158058392375e-05,77.02065644306603,0.0006357167390309276,166.79598715825912,0.0008313527849702692,230.03720271560866
3,54,4.373875109180974e-06,77.02066081694115,0.0036284400868637156,166.79961559834598,0.00010133332567096562,230.03730404893432
3,55,1.1621042604556435e-05,77.02067243798375,0.0011173927597614766,166.80073299110575,0.0031589205840106887,230.04046296951833
3,56,5.39152051204903e-06,77.02067782950427,4.7464724972175565e-05,166.80078045583073,0.0009302425852337295,230.04139321210357
3,57,1.1329154716126257e-05,77.02068915865898,0.002311391988250094,166.803091847819,0.0037145111490440533,230.0451077232526
3,58,3.433347457170979e-05,77.02072349213356,0.005161613479249557,166.80825346129825,6.283158487128919e-06,230.0451140064111
3,59,6.586089414541062e-05,77.0207893530277,0.0005605430830374308,166.80881400438128,0.0071537749615722766,230.05226778137268
3,60,2.581368230134652e-05,77.02081516671,0.001003769474384289,166.80981777385566,0.02739735391323892,230.07966513528592
3,61,0.00011199411478416207,77.02092716082478,0.000854054191292435,166.81067182804694,0.004015494938602555,230.08368063022453
3,62,1.7536186827598405e-05,77.02094469701161,0.012637482680006184,166.82330931072696,0.012745681786788324,230.09642631201132
3,63,9.102844507020681e-07,77.02094560729607,0.0015217294700135375,166.82483104019695,0.0035340482932138544,230.09996036030452
3,64,2.1028992448588173e-06,77.02094771019532,0.00277123591981183,166.82760227611678,0.001200737141017534,230.10116109744553
4,1,0.526559212893673,77.54750692308899,0.20517877256199432,167.03278104867877,2.9049739469318867,233.0061350443774
4,2,0.13863528832184102,77.68614221141083,0.05045742938322911,167.083238478062,0.38233877629696017,233.38847382067436
4,3,0.45439319662692773,78.14053540803775,3.714589913644765,170.79782839170676,1.078688935537198,234.46716275621156
4,4,0.020358767282299454,78.16089417532005,14.54428467370171,185.34211306540845,0.28756621895327283,234.75472897516482
4,5,0.1165441574211831,78.27743833274124,1.6187252383144868,186.96083830372294,0.13248480742841512,234.88721378259325
4,6,0.01355459759315419,78.2909929303344,0.007160581015099519,186.96799888473802,0.14943953841967436,235.03665332101292
4,7,0.011911827256457206,78.30290475759085,0.010544123090338932,186.97854300782836,0.43055713671950974,235.46721045773242
4,8,0.0023577053808564613,78.30526246297171,0.0011304922266484954,186.97967350005501,0.0014302662310630764,235.4686407239635
4,9,0.002965458335759171,78.30822792130748,0.00018908640070920379,186.9798625864557,0.11048199048610698,235.5791227144496
4,10,0.0007534000664075599,78.30898132137388,0.0067410943218983495,186.98660368077762,0.002216672475670412,235.58133938692526
4,11,0.0010833043052196475,78.3100646256791,0.006777232138258453,186.99338091291588,0.04319122499372385,235.624530611919
4,12,0.0003133683256453399,78.31037799400475,0.0008407497832362399,186.99422166269912,0.00265030653695091,235.62718091845596
4,13,0.0004957486717653921,78.31087374267652,0.00031000611587958684,186.994531668815,0.02093595055040241,235.64811686900637
4,14,0.00015228359967715414,78.3110260262762,0.0014581285077520628,186.99598979732275,0.0018306968092083008,235.64994756581558
4,15,0.0002674382894411335,78.31129346456564,0.00033298391690883214,186.99632278123966,0.011326770784532899,235.66127433660012
4,16,8.230286631094866e-05,78.31137576743195,0.0002480943680836484,186.99657087560774,0.0011901189554188803,235.66246445555552
4,17,0.0001497237342721152,78.31152549116622,0.00025052441204160273,186.9968214000198,0.00674434938369078,235.66920880493922
4,18,5.497765987809681e-05,78.3115804688261,0.0003178985568180959,186.99713929857663,0.0008452911293223633,235.67005409606853
4,19,9.524206991638074e-05,78.31167571089601,0.00019049610628163227,186.9973297946829,0.004401430574750301,235.67445552664327
4,20,3.4503433469864886e-05,78.31171021432948,0.00018763121094258505,186.99751742589385,0.0005830849597475758,235.67503861160301
4,21,6.532508054507014e-05,78.31177553941002,0.00013845463402807493,186.99765588052787,0.0029362760400368404,235.67797488764305
4,22,2.1564336716393177e-05,78.31179710374674,0.00017401835853185661,186.9978298988864,0.0003094945714325925,235.67828438221449
4,23,4.2734969613241654e-05,78.31183983871635,1.79323541002893e-05,186.9978478312405,0.0020186019614542544,235.68030298417594
4,24,1.5958707113518847e-05,78.31185579742346,9.293652217097562e-06,186.99785712489273,0.00021468401085399853,235.68051766818678
4,25,2.771073685032834e-05,78.3118835081603,3.254525996849834e-05,186.9978896701527,0.0015502387868897571,235.68206790697366
4,26,9.053549370402527e-06,78.31189256170968,8.513897512633958e-05,186.9979748091278,0.00019688204571548598,235.68226478901937
4,27,1.886715330588801e-05,78.31191142886298,5.1655081768045445e-05,186.99802646420957,0.001245424268265465,235.68351021328763
4,28,7.165129464073314e-06,78.31191859399244,0.00011486319777427302,186.99814132740735,0.00019517462334306854,235.68370538791098
4,29,1.9819329544671297e-05,78.311938413322,0.0002674804081958591,186.99840880781554,0.0010171286139863999,235.68472251652497
4,30,1.0547109379719773e-05,78.31194896043138,0.00016011866112896096,186.99856892647668,7.151738158645835e-05,235.68479403390657
4,31,1.7486776740018707e-05,78.31196644720812,8.276811192310435e-07,186.99856975415778,0.0004892136546276568,235.6852832475612
4,32,5.414483795511359e-06,78.31197186169192,1.4535451427546246e-06,186.99857120770292,4.986345609671097e-05,235.6853331110173
4,33,6.975557858727571e-06,78.31197883724977,3.3986471545423007e-06,186.99857460635008,0.000305909065534157,235.68563902008282
4,34,7.291867625926325e-07,78.31197956643653,2.9359921198542656e-06,186.9985775423422,0.00017103821164798173,235.68581005829446
4,35,2.4811586657745044e-06,78.3119820475952,5.439873469350638e-05,186.9986319410769,0.00032044197754984915,235.68613050027201
4,36,2.0191118736424487e-06,78.31198406670707,0.0004244803611753861,186.99905642143807,0.0001203840410950147,235.6862508843131
4,37,7.077147071483619e-06,78.31199114385414,0.0002840062147898784,186.99934042765287,0.00025121602809385777,235.6865021003412
4,38,3.670879156638912e-06,78.3119948147333,3.465940767838986e-05,186.99937508706054,1.5988319197437135e-05,235.6865180886604
4,39,1.0326629692350094e-05,78.31200514136299,3.4028015102946633e-06,186.99937848986204,0.0002896733427594064,235.68680776200316
4,40,2.7377535929768044e-06,78.31200787911658,1.2707025827870141e-06,186.9993797605646,0.000141855038218578,235.68694961704136
4,41,3.453364432304799e-06,78.312011332481,7.783022208215196e-06,186.9993875435868,0.0005920683229638691,235.68754168536432
4,42,2.7470576891335543e-06,78.3120140795387,4.518647810050471e-05,186.9994327300649,0.00015627355502374367,235.68769795891936
4,43,2.1523506054725366e-06,78.3120162318893,0.00024293508379661863,186.99967566514871,0.0007066741858119343,235.68840463310516
4,44,1.828057510985386e-06,78.31201805994681,8.78568399215409e-05,186.99976352198863,6.133886060879986e-05,235.68846597196577
4,45,2.929202995653673e-06,78.3120209891498,1.281090615514438e-08,186.99976353479954,0.00015641091294735763,235.68862238287872
4,46,2.0688749497885812e-07,78.31202119603729,5.627146066379233e-07,186.99976409751415,2.7295575766064107e-05,235.68864967845448
4,47,4.0218237002046645e-06,78.31202521786099,3.4145143932401275e-05,186.99979824265807,2.5146710370075595e-05,235.68867482516484
4,48,1.3676122929013607e-06,78.31202658547329,0.00011653015359428108,186.99991477281168,5.3788926089030326e-05,235.68872861409093
4,49,2.400699719660252e-06,78.312028986173,4.42545242396793e-05,186.9999590273359,0.00010334647765633302,235.6888319605686
