modesX,modesY,coeffINI,accumINIinside,accumINIoutside,accumINIototal,coeffGD,accumGDinside,accumGDoutside,accumGDototal,coeffLSGD,accumLSGDinside,accumLSGDoutside,accumLSGDototal
8,3,9.514120120045806e-07,8.388693697926017,0.004038153906350305,8.392731851832368,6.604663030777681e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.1918919417904264e-05,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,4,1.6293780282295468e-07,8.388693697926017,0.004038153906350305,8.392731851832368,2.915105142223505e-07,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,4.865352183816629e-06,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,5,5.692605891286893e-08,8.388693697926017,0.004038153906350305,8.392731851832368,3.81001723069706e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,2.239631208882709e-07,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,6,1.696087560434399e-08,8.388693697926017,0.004038153906350305,8.392731851832368,3.015378296041258e-08,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,9.093250989406964e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,7,9.742221926932189e-09,8.388693697926017,0.004038153906350305,8.392731851832368,6.41370548034718e-09,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,6.214754251155249e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,8,3.870123390438345e-09,8.388693697926017,0.004038153906350305,8.392731851832368,6.798566772941262e-09,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,7.587052453480006e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,9,2.8055392304137792e-09,8.388693697926017,0.004038153906350305,8.392731851832368,1.8247733079147157e-09,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,2.1415977131578165e-08,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,10,1.2126346979648284e-09,8.388693697926017,0.004038153906350305,8.392731851832368,2.3530009686157013e-09,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.2733951892653166e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,11,1.0415390388074001e-09,8.388693697926017,0.004038153906350305,8.392731851832368,7.260272349294626e-10,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,9.057388011059718e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,12,5.291063622152665e-10,8.388693697926017,0.004038153906350305,8.392731851832368,9.821350963844529e-10,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,3.466079206071937e-10,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,13,5.638589708930024e-10,8.388693697926017,0.004038153906350305,8.392731851832368,3.509441617047376e-10,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,4.456802667705645e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,14,3.206839863963311e-10,8.388693697926017,0.004038153906350305,8.392731851832368,4.1569985950659464e-10,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.0617576809162282e-10,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,15,2.9222843666201946e-10,8.388693697926017,0.004038153906350305,8.392731851832368,1.5543737959257567e-10,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,2.323395188634967e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,16,1.1009560928345421e-10,8.388693697926017,0.004038153906350305,8.392731851832368,2.4733114453952633e-10,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,5.862463778976736e-11,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,17,7.799900626156489e-11,8.388693697926017,0.004038153906350305,8.392731851832368,6.26062161891973e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.5765807251176488e-09,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,18,7.266957016398365e-11,8.388693697926017,0.004038153906350305,8.392731851832368,1.6696833293129583e-10,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,3.300516835576546e-11,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,19,1.3949476933873344e-10,8.388693697926017,0.004038153906350305,8.392731851832368,4.774398153846336e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,8.39881137920241e-10,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,20,6.934384817855061e-11,8.388693697926017,0.004038153906350305,8.392731851832368,5.822787405756081e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,8.70581372156361e-12,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,21,3.6704883892125426e-11,8.388693697926017,0.004038153906350305,8.392731851832368,5.168523153572159e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,5.702300614964361e-10,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,22,2.4126365344464125e-11,8.388693697926017,0.004038153906350305,8.392731851832368,6.913711957059875e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,8.113658214289004e-12,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,23,2.2172687970026258e-11,8.388693697926017,0.004038153906350305,8.392731851832368,1.4312413582646114e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,3.56885552187416e-10,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,24,3.5416803631196158e-12,8.388693697926017,0.004038153906350305,8.392731851832368,3.46614663938539e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,9.619264873789234e-13,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,25,1.9265500679626463e-11,8.388693697926017,0.004038153906350305,8.392731851832368,1.4299757347841717e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.5353894110201993e-10,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,26,1.0639288888813233e-11,8.388693697926017,0.004038153906350305,8.392731851832368,5.6058766364536276e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,5.8185228114426254e-12,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,27,7.633557593537267e-13,8.388693697926017,0.004038153906350305,8.392731851832368,1.8683883201393195e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.457413646180313e-10,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,28,7.512158018067475e-12,8.388693697926017,0.004038153906350305,8.392731851832368,4.2378819210231097e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,3.9135830359354275e-15,0.1525819970041774,0.0007948269632557247,0.15337682396743313
8,29,4.0840672189442214e-11,8.388693697926017,0.004038153906350305,8.392731851832368,1.7182464517671596e-11,1.6758673586259838,2.9818761527606265e-05,1.6758971773875113,1.0005143285361134e-10,0.1525819970041774,0.0007948269632557247,0.15337682396743313
