modes,coeffINI,accumINI,coeffGD,accumGD,coeffLSGD,accumLSGD
1,9.176544573228494,9.176544573228494,0.007536001508190649,0.007536001508190649,0.02432520749503761,0.02432520749503761
2,0.6808564683523861,9.85740104158088,0.0024714674026105675,0.010007468910801216,0.009526291129121605,0.03385149862415922
3,0.4257075883072503,10.283108629888131,0.00017630705653299156,0.010183775967334208,0.0008396933469597756,0.034691191971118994
4,0.19500014902701515,10.478108778915146,0.0001002273788053653,0.010284003346139573,0.0005853044598972183,0.03527649643101621
5,0.1648092272388348,10.64291800615398,0.0003764619576022669,0.01066046530374184,0.0023254692532884576,0.03760196568430467
6,0.10443121613565567,10.747349222289635,6.58100051003161e-05,0.010726275308842155,0.0008275618696622095,0.03842952755396688
7,0.0931288156441739,10.84047803793381,0.000261758362922079,0.010988033671764234,9.101822530700151e-07,0.038430437736219944
8,0.06758493488730395,10.908062972821114,7.3047468617408e-05,0.011061081140381642,0.0006293079851524414,0.039059745721372385
9,0.0618214337929045,10.969884406614018,0.00017819378748480538,0.011239274927866447,0.00036028878706883936,0.039420034508441226
10,0.04835089581152222,11.01823530242554,7.188235829832179e-05,0.01131115728616477,9.198567407011847e-05,0.03951202018251135
11,0.04491811849062334,11.063153420916162,0.00011514208661551064,0.01142629937278028,3.7527040211597746e-05,0.03954954722272295
12,0.036836637458834726,11.099990058374997,3.1986607033599854e-05,0.01145828597981388,0.00010772033879034114,0.03965726756151329
13,0.03458868352090489,11.134578741895902,2.4495575261826976e-05,0.011482781555075707,0.00016738516534311318,0.039824652726856404
14,0.02930671900374044,11.163885460899643,1.5400763751803207e-06,0.011484321631450887,4.670272675646439e-05,0.03987135545361287
15,0.02773457725530865,11.191620038154952,1.7492169022440898e-05,0.011501813800473328,6.880198874149132e-06,0.039878235652487014
16,0.024064024195346957,11.215684062350299,0.00012140842341092519,0.011623222223884254,1.9285880886167038e-05,0.039897521533373184
17,0.022909964569436066,11.238594026919735,0.00022648287235332325,0.011849705096237577,4.5812993682579e-05,0.039943334527055764
18,0.02023904132798751,11.258833068247723,0.0004737674700794156,0.012323472566316994,8.880691479106669e-05,0.04003214144184683
