iteration,lossGD,lossLSGD,errorGD,errorLSGD
1,18.478452375251287,8.382579085339733,12.513595491654948,8.345834795605517
2,2292.4585420623816,7.428566064982546,40.38912801984877,7.277105523660149
3,135.87685822491449,7.40414825644478,4.7416260985813174,7.233972986610416
4,250.84812508139208,7.399943300404489,31.5471504256453,7.229064431384717
5,335.68485240660794,7.362537873475517,37.28473847055197,7.19326458281194
6,70.35718802425643,7.3592252044390785,18.937709981648382,7.183167193500356
7,53.58924810191152,7.356583460223372,5.6988242480784255,7.181668780270187
8,263.8590186478016,7.357339743294455,5.504666550494871,7.181824975637468
9,243.81862487509406,7.35059809569861,5.870255211483711,7.173714312680913
10,89.22797588789726,7.347351176029372,5.614056031881907,7.167167758986886
11,10.8733158886515,7.346674952409174,8.435052439311153,7.164561872122141
12,35.324981856398445,7.345849507815144,13.80433707740427,7.163686038777759
13,86.76816701450923,7.345765294156759,18.393038128723354,7.163596635139284
14,104.35680016571791,7.345274762484541,19.841885245641798,7.162931420706226
15,82.05479281096049,7.344438802931863,18.227449071841505,7.161716507876713
16,45.09753045751905,7.343444352772776,15.018577606135223,7.159889540895
17,17.632200556089117,7.34234333713877,11.698581691237742,7.157489578516656
18,9.454055278021318,7.341648917004692,9.12834453978035,7.155781061795207
19,17.36980941657697,7.341166323786318,7.533613814856913,7.15516132161475
20,31.34564395738074,7.340197688128782,6.748329624615309,7.153952912757542
21,41.17385095193415,7.339354483757947,6.481413670323915,7.153170081448693
22,41.72802146087968,7.33875945623654,6.509063553089659,7.152765326116955
23,34.31447310969334,7.338403704546495,6.740729014011022,7.152035462181629
24,23.87495909207901,7.337943936847587,7.170008418064884,7.152036346815745
25,15.09330518922314,7.337040447546246,7.791395220875136,7.150973651977089
26,10.284477332303986,7.335836430975645,8.555596524507704,7.150277378491241
27,9.437931777414452,7.335059343647511,9.375001951002808,7.149821499161911
28,11.253454001932557,7.333952286156247,10.151794733475757,7.14850777560938
29,14.13414893868425,7.333061375841847,10.8029934194115,7.147531585012573
30,16.771403077315803,7.331629465618725,11.273487652540197,7.14695453982697
31,18.368874582404654,7.329782550740638,11.53882036489252,7.145185037144172
32,18.646185366816496,7.333228034090977,11.60176421791645,7.150090024703232
33,17.72971757922483,7.329880623139266,11.485734956846553,7.145549349807245
34,15.998396576122477,7.329373729103809,11.227091679599525,7.145087751216764
35,13.929651740126126,7.326802136935716,10.86787268992729,7.144872101977315
36,11.974094487798341,7.325616027771851,10.45004014674963,7.1457806487882785
37,10.471098718129578,7.320470450933023,10.011669850896551,7.141009393057471
38,9.604785292373332,7.319634197041973,9.584916981492526,7.141177195606323
39,9.39461412841014,7.324981959478977,9.195251370308544,7.144328104273997
40,9.715453179382987,7.32154585040953,8.861438213054495,7.140397210111841
41,10.343234348493858,7.321401884438987,8.59591168430676,7.142837148756869
42,11.01936276205148,7.321942985763592,8.40536788538623,7.143578894586993
43,11.51995492680253,7.322183053574025,8.29148304678092,7.14234766931523
44,11.710280374253125,7.326933080634538,8.251660462580874,7.145363513994422
45,11.567254195671755,7.323343847445965,8.279716262483387,7.142797987804945
46,11.164908294515532,7.322498283854578,8.366485754680873,7.145796390934525
47,10.633022780884474,7.319896170253677,8.500427499781722,7.143058093134711
48,10.108238550296441,7.319980996054604,8.668334191977436,7.14049152597765
49,9.695585233424799,7.320407719234341,8.85619532763469,7.1425671484301905
50,9.449531707383525,7.316542012991645,9.050150489339991,7.141128827163899
51,9.373988123117872,7.311707592453619,9.237403351073642,7.138956836570714
52,9.434865462500646,7.310661200506043,9.406969860037492,7.136130653627561
53,9.577630732249839,7.314906252684367,9.55018793936284,7.138835717143192
54,9.744046011916447,7.302857744105228,9.660978253266471,7.131112567883518
55,9.884854383236641,7.2992989856213315,9.735887586785331,7.128919159921523
56,9.967312568831328,7.299171198401236,9.773962642722008,7.128400855399411
57,9.977807700114255,7.291777529081736,9.776500875330793,7.120527024850433
58,9.920467993908018,7.295756734076272,9.746716912652396,7.123466072415226
59,9.812940799033788,7.283811099689612,9.68935483809268,7.112086308284987
60,9.680565694728188,7.278745027559715,9.61027041473587,7.1072753772872765
61,9.550122011575471,7.294709189565758,9.516003183594329,7.12332782737499
62,9.44421661637259,7.293606321069405,9.413355685519452,7.1193377567639855
63,9.3771951345519,7.295524661441888,9.308995500398328,7.122454251629027
64,9.353185725606089,7.298994514170472,9.20909505617819,7.125600097089679
65,9.366503541678961,7.300634149474051,9.11902359134397,7.12632342224561
66,9.404177745130143,7.296073848073438,9.043104304663647,7.12151915752934
67,9.449893410621927,7.308787044138365,8.984446821883576,7.1357603244262755
68,9.488302561072171,7.296397516313187,8.944860613635441,7.124527472546681
69,9.508588352968177,7.291653585361647,8.924849713785136,7.119076790617908
70,9.506425212389443,7.292572003106667,8.923684133237918,7.1188982060787085
71,9.483997057294335,7.295183483408936,8.939539430015458,7.1216162239991
72,9.448330883972591,7.304430913148245,8.969692897159765,7.129595810276507
73,9.408656713928401,7.3025523336546625,9.010762253832695,7.127600109248984
74,9.373672011469207,7.2983894597915935,9.058970316966901,7.12347482276023
75,9.349455974349107,7.299871863133818,9.110417271910956,7.126600797773198
76,9.33844978455052,7.283052434324195,9.161341632497907,7.108264593121868
77,9.339543753287861,7.277723134644677,9.20835237997748,7.103686062512297
78,9.349016983981384,7.277714434315312,9.248618077235964,7.106492529684607
79,9.361921461307013,7.269561792930007,9.280003345198642,7.097872565041806
80,9.373489447428797,7.263889059482845,9.301148077258178,7.089877306271868
81,9.380231728100778,7.262219689934652,9.311489393636425,7.088247923053009
82,9.380534574368607,7.262547337059216,9.311230167279067,7.088873743621334
83,9.374711808081967,7.259590933854014,9.301260872147818,7.085887763270495
84,9.364594717367996,7.259363794369861,9.283043591635161,7.086403327878652
85,9.352829019424114,7.259593741027163,9.258468412399045,7.086533039737486
86,9.342086710500205,7.259429370103749,9.229693218516601,7.086462122204662
87,9.33439121410236,7.259804871044196,9.198978133071455,7.087107960010487
88,9.330703272475862,7.259933595066635,9.168525521394582,7.086990493373898
89,9.330835674296207,7.259428729547993,9.140335551118909,7.086613290669914
90,9.333676039620595,7.25739247367412,9.11608580642917,7.085749945998657
91,9.337620197559367,7.257793904702757,9.09704144622973,7.086371989300671
92,9.341073622835095,7.253108258633498,9.08400001763521,7.086837346025227
93,9.342876043214698,7.258088105092755,9.077272476184842,7.086560906460971
94,9.34254306780729,7.256866308307424,9.076699421718615,7.086600657007841
95,9.340284038144242,7.249855778066444,9.081699207849642,7.088706657051796
96,9.336824904121645,7.253151471946003,9.091342559223996,7.0849544036760665
97,9.333116778729446,7.2522355061964365,9.104446742088072,7.0854837866105544
98,9.330031156281633,7.250010473623607,9.119681274998644,7.085706414173752
99,9.328130010638652,7.251939691215229,9.135676719764014,7.0886022326911515
100,9.327562500807105,7.251425700292003,9.15112830650277,7.08782105360806
101,9.328095004241238,7.251461551856728,9.164887008770714,7.087685839683955
102,9.329242515705442,7.25047503467518,9.176032106897122,7.0874366481575075
103,9.330446959044455,7.24639225567031,9.183921104660346,7.086867995995467
104,9.331244750855955,7.2480690904288805,9.188214902251204,7.088468181774861
105,9.33137911035952,7.247638885043033,9.188878179458374,7.0901163294884375
106,9.33083546036846,7.240976930119653,9.186156833921036,7.0875155452660294
107,9.32980299016713,7.221121137488127,9.180535916290701,7.094097405263309
