iteration,lossGD,lossLSGD,error2GD,error2LSGD,rel_errorGD,rel_errorLSGD
1,1257.0419150632943,1256.061472643833,1257.0490068291601,1256.0642456205703,1.000085765784683,0.9996939598099294
2,1257.0518094988165,1256.1708387326337,1257.053592198047,1256.1735203148778,1.0000875898018644,0.9997374443993559
3,1256.9923007149775,1256.07554523178,1256.9944876969923,1256.078320270865,1.0000640783250274,0.9996995607588933
4,1256.825208930817,1255.9890473433798,1256.829449519831,1255.9919177787312,0.9999984240313703,0.9996651767489562
5,1256.8910365755867,1255.926071193453,1256.897072295498,1255.9290303163061,1.0000253257560032,0.9996401498390294
6,1256.953589072731,1255.871719809099,1256.9601727058728,1255.8747763882054,1.000050427738444,0.9996185582565327
7,1256.8862366404026,1255.822288847136,1256.8922529526596,1255.825455630437,1.0000234085467035,0.999598929536474
8,1256.822265112095,1255.7840930736165,1256.8271345349012,1255.7873677501134,0.9999975030701578,0.9995837710234381
9,1256.8455484624435,1255.757915857081,1256.8492715023551,1255.7612798398868,1.0000063096968193,0.9995733882198737
10,1256.8911692347283,1255.7369317341186,1256.8942841611524,1255.7403626447224,1.0000242165933817,0.999565063246391
11,1256.880257348873,1255.7135589868194,1256.8835024134032,1255.7170394024793,1.0000199274371238,0.9995557805924872
12,1256.8358129377248,1255.6846348952363,1256.839742002941,1255.6881532977786,1.0000025186385668,0.9995442837989914
13,1256.8194356769873,1255.6514441051595,1256.8242493080068,1255.6549941434178,0.9999963552506737,0.9995310861503863
14,1256.8422948477787,1255.615050423589,1256.8478293543055,1255.6186312679306,1.000005735977442,0.999516613190958
15,1256.8616088448448,1255.5738844751318,1256.8674490782266,1255.5774999909622,1.0000135411227562,0.9995002420849897
16,1256.8490194096576,1255.5264561981728,1256.8546967522038,1255.5301129546333,1.0000084679819647,0.9994813807239111
17,1256.8242045402444,1255.4746344443006,1256.8293697407717,1255.4783397832368,0.9999983922931996,0.9994607731519529
18,1256.8186253569743,1255.423794749742,1256.8231511125941,1255.4275543867561,0.9999959183591789,0.9994405583368753
19,1256.8334162802805,1255.3776913157128,1256.8374321024435,1255.3815070486435,1.0000015997038372,0.9994222291233885
20,1256.8431018427464,1255.333104669321,1256.8469328507654,1255.336973329436,1.0000053793277262,0.9994045020884591
21,1256.833824584821,1255.2823585869828,1256.8378417550116,1255.2862710662876,1.000001762673677,0.9993843192280811
22,1256.8192440809453,1255.2209720879828,1256.8237111657925,1255.2249143416057,0.9999961411633378,0.9993598946409351
23,1256.8175514629763,1255.152256354566,1256.8225372952447,1255.156216291815,0.9999956741661441,0.9993325469463523
24,1256.8270428981705,1255.0801609646196,1256.8324153677315,1255.0841397783856,0.9999996039215605,0.9993038535299946
25,1256.831580190188,1255.005722978401,1256.837075960251,1255.0097359129459,1.0000014580217158,0.999274232738423
26,1256.82458324295,1254.9344699017113,1256.8299205821208,1254.9385299361036,0.9999986114320966,0.9992458842303814
27,1256.8161872086087,1254.865339683355,1256.8211725650938,1254.8694452220375,0.9999951312396063,0.9992183794703318
28,1256.816816404389,1254.7864343856272,1256.8214120152575,1254.7905735107956,0.9999952264993742,0.9991869772785799
29,1256.822981587879,1254.6984850904914,1256.8273143498964,1254.7026438292776,0.9999975746052697,0.9991519675591224
30,1256.8241695437866,1254.617204249725,1256.8284704106875,1254.6213834779871,0.999998034516392,0.9991196121819732
31,1256.8186254744628,1254.5548002071032,1256.8231237846499,1254.5590215830161,0.9999959074873896,0.9990947808793141
32,1256.8144105243664,1254.4989459076985,1256.8192371459486,1254.5032135144245,0.9999943612770573,0.9990725586605114
33,1256.8164571708503,1254.4134756329088,1256.8215981541318,1254.4177647089905,0.9999953005504594,0.9990385328367759
34,1256.8199934123768,1254.3048455750973,1256.8253076503122,1254.3091368845398,0.9999967762873564,0.9989952754248722
35,1256.8189122424105,1254.2147924326346,1256.8242009937364,1254.2191094578857,0.9999963360299693,0.9989594235821746
36,1256.8149057015237,1254.131358195256,1256.820000643074,1254.1357121930962,0.9999946650171186,0.998926210937
37,1256.813761010085,1254.0006812863808,1256.8185940198332,1254.0050402483707,0.999994105423808,0.9988741691086542
38,1256.816118754767,1253.8498283771935,1256.820746950067,1253.8541832304306,0.9999949619183853,0.99881408493602
39,1256.8172565391778,1253.7265530633417,1256.8218302858736,1253.7309362763299,0.9999953928987451,0.9987649947704693
40,1256.8151074632233,1253.5879079284357,1256.819794672094,1253.5923123749817,0.9999945830762323,0.9987097769707572
41,1256.813050725031,1253.4227440995094,1256.8179567647112,1253.4271595118398,0.9999938519061367,0.9986439879537509
42,1256.8138166567087,1253.291650176912,1256.8189396042346,1253.2961058701837,0.9999942429067917,0.9985917793545119
43,1256.8152772173246,1253.1767231555027,1256.8205167266958,1253.181233347778,0.9999948703292616,0.9985460146766266
44,1256.8145606603684,1253.038652699352,1256.8197725585455,1253.0432175700487,0.9999945742788579,0.9984910270595803
45,1256.8127900610957,1252.9140694217697,1256.8178580317006,1252.9187036827166,0.9999938126274149,0.998441416205701
46,1256.8126498355095,1252.8071086800958,1256.8175400035984,1252.8118246181216,0.9999936861070315,0.9983988297393356
47,1256.8137320076382,1252.6715933803353,1256.8185053219156,1252.676395739076,0.9999940701373328,0.9983448648557051
