iteration,lossGD,lossLSGD,errorGD,errorLSGD
1,15.59742899720587,8.03338371614042,19.714105282802354,12.145806346460606
2,50.74176205259768,0.7841728696033963,54.47016936415473,4.832238370517291
3,12.26095990622797,0.5418701610361855,16.30808119132947,4.549625852865842
4,15.022765196139307,0.3629061336697113,19.136180829812478,4.3255862963600435
5,17.457210479760047,0.23443772299150087,21.56222735126808,4.141464639757791
6,9.650798463150007,0.1405410668191468,13.767177543773236,3.9806612634278125
7,7.10927306536254,0.07850527763613013,11.198813987659479,3.8463988083088623
8,10.692808954798661,0.04274033011407577,14.731498399980765,3.7425024640678677
9,11.771481919009009,0.02325903610586612,15.795876053519583,3.663975535363191
10,8.81622133093276,0.013903719352703257,12.866872454165566,3.6052049192212627
11,5.842104376967373,0.0099502011553068,9.927562728333442,3.562302966753736
12,5.346459106873409,0.007922210700987774,9.45312307368973,3.5290781356426724
13,6.407521183463673,0.0067636724568738635,10.520213971963178,3.502827723173842
14,6.7832506218348625,0.006054702501119159,10.895780790595904,3.480953811876274
15,5.718176134338625,0.0055869035028100165,9.829424397809415,3.462086943443576
16,4.248986146728339,0.005277587010499261,8.355581430459639,3.4459206659087753
17,3.7083181676278887,0.005072831263954096,7.8039546338244,3.4321823666062965
18,4.336885701182353,0.004934714895254969,8.418238915987283,3.4204749582230165
19,5.080113863666245,0.004840097293095221,9.15242903986102,3.410410001199191
20,4.919656948132648,0.004775425868365558,8.99406239387411,3.401710536220165
21,4.070783072168808,0.004731849636295628,8.155727036048726,3.394214815831284
22,3.4665360361904907,0.004702875783072208,7.562979536777115,3.3878238550675435
23,3.578321446848231,0.004683643133292096,7.681917173684702,3.3824510904749214
24,4.035007806843861,0.004670694619613588,8.14119924548883,3.378000015393688
25,4.208445106004448,0.0046617327453599335,8.315070580655856,3.374364137588197
26,3.9007251482914493,0.004655303711468646,8.006900280027105,3.3714347575482626
27,3.4249456882479703,0.00465050706521304,7.529173496476688,3.3691075582386594
28,3.191277882301719,0.00464678624938786,7.291408596365772,3.3672865820754336
29,3.3026947541355085,0.004643794961925494,7.397605387977332,3.365886280687504
30,3.514159096807795,0.004641315474057543,7.60518196428483,3.3648322056905764
31,3.537661546114304,0.0046392088745704375,7.628121954467506,3.3640605460052537
32,3.3350552155852506,0.004637384752437067,7.428286073198022,3.363517194580024
33,3.09887480753939,0.004635782630596818,7.196510936975005,3.3631566379071316
34,3.01452465841586,0.00463436039312539,7.116252493735643,3.362940509749627
35,3.0886719291805096,0.004633087425371049,7.193117500545891,3.3628365481397853
36,3.182051964741526,0.004631940299645991,7.287767115482311,3.36281750764183
37,3.1655616318290627,0.004630900275676695,7.271419182272205,3.3628603407133224
38,3.0341863763660237,0.004629951754629053,7.139260769528782,3.36294552554407
39,2.888626743634383,0.004629081401150032,6.992066919831854,3.36305642535526
40,2.825118334086824,0.004628277540870288,6.926361124397456,3.3631789715944236
41,2.8448757040905,0.004627529957662989,6.944066882366638,3.363301259824808
42,2.8659299221161,0.004626829572980353,6.964079267215158,3.3634132587667196
43,2.818089685607707,0.004626168311019681,6.916644436317614,3.3635065542003333
44,2.715179361715775,0.004625539092065328,6.815260446630491,3.363574189205738
45,2.6288705401717403,0.004624935614122327,6.730771123111082,3.3636104417167445
46,2.603969993759898,0.00462435241503461,6.707255403766906,3.363610771974844
47,2.6138610534949693,0.004623784696444059,6.71784970071728,3.3635715241692656
48,2.5984572031327793,0.004623228407337994,6.702601532885471,3.3634900297469406
49,2.533430229553214,0.004622680103859178,6.637358431453058,3.3633644138577683
50,2.4522302010757926,0.004622136893899353,6.555622112377481,3.363193492420356
51,2.4020524127720826,0.004621596468031713,6.504650856957612,3.362976735566575
52,2.3890121729643568,0.004621057059724326,6.490820121442924,3.362714302419919
53,2.3761753683878304,0.004620517364874022,6.477584891653698,3.3624068661929103
54,2.33294604721838,0.004619976520264862,6.434564964129112,3.3620556812001765
55,2.271520633969608,0.0046194341482416485,6.373801486504113,3.361662552218184
56,2.226351516113951,0.004618890188638969,6.3293595475581705,3.361229689711561
57,2.20841709540674,0.004618345037804746,6.311906665495498,3.3607599126053946
58,2.1945259180081864,0.004617799345623541,6.298164648216116,3.3602563685576703
59,2.161029927653427,0.004617254092952784,6.264525516391518,3.359722720202049
60,2.1140080663166128,0.004616710462771706,6.21710380536537,3.3591629153797133
61,2.077254748025627,0.0046161698722440355,6.179747998242772,3.3585812865836564
62,2.057979479688317,0.00461563389834481,6.159836746634696,3.3579824789565906
63,2.038784251165307,0.004615104177237815,6.1402145361043265,3.3573712940239293
64,2.0051418259192624,0.004614582375945824,6.106476068984769,3.35675265317396
65,1.965858451529596,0.004614070221587311,6.067317051386564,3.356131641644882
66,1.9369184154578496,0.0046135692838024074,6.038493008027621,3.3555131419297184
67,1.9163941947354708,0.00461308109274601,6.017910012472817,3.354902059010919
68,1.8896555406613316,0.004612606991836353,5.990870466571906,3.354303028019133
69,1.8541248328384565,0.004612148210840139,5.954768233807808,3.353720451024371
70,1.8226455565795787,0.00461170573296534,5.9224808254639,3.3531583440192008
71,1.8014678837485052,0.00461128032092797,5.90044166126549,3.352620272949529
72,1.7808689627520133,0.0046108725982339175,5.879204249487522,3.3521094687842137
73,1.75329155463298,0.004610482890199054,5.851357729166685,3.3516285247610154
74,1.7257526230834705,0.004610111392353823,5.823803894550345,3.3511796470545643
75,1.705310313516864,0.004609758046672484,5.803344105901899,3.350764401737624
76,1.6859892533253262,0.004609422784296382,5.783803305414439,3.350384092974175
77,1.6609928308933823,0.004609105167985382,5.758316028382162,3.350039217582054
78,1.6353899836853154,0.0046088047968840164,5.732007548443058,3.3497300162434884
79,1.6151400780379577,0.004608521151677772,5.711023061101617,3.3494563115837455
80,1.5955700941851165,0.004608253565382769,5.690930687602711,3.3492174090414815
81,1.5718851795040556,0.00460800131157945,5.667042396661593,3.3490122867988705
82,1.5487660755479244,0.004607763647555336,5.643908965762141,3.3488396282264237
83,1.5298980211893318,0.004607539793439508,5.62496800444326,3.3486979164654165
84,1.5109040216800245,0.004607328872455104,5.605658660351304,3.3485851791026353
85,1.4897343161555605,0.004607130045367223,5.583892251571962,3.3484994436751494
86,1.4706273908795646,0.004606942400843551,5.564027881294387,3.3484384320441594
87,1.4539587836847367,0.0046067650725613845,5.546677545569568,3.3483998470246563
88,1.4355514241404372,0.004606597180346478,5.527850898940345,3.3483812796505408
89,1.416076025183262,0.0046064378162173365,5.508186605772306,3.3483801807385043
90,1.3987706520079213,0.004606286142647579,5.490707483114407,3.348394178731166
91,1.381905163270046,0.004606141318668877,5.473476785305583,3.3484208048423056
92,1.3636280363049216,0.004606002511131721,5.454584364836957,3.348457645563393
93,1.3464990544604127,0.004605868986237939,5.436704970112552,3.3485025128974297
94,1.3309905672847568,0.004605739966746241,5.420528751729881,3.3485531849643566
95,1.314619982637337,0.004605614836592067,5.403722002472553,3.3486077752948114
96,1.2982034299763419,0.004605492908569049,5.387042575041678,3.348664366103309
97,1.2831854795912492,0.004605373620462906,5.371736030920526,3.3487213314212463
98,1.2678100565430506,0.00460525649790128,5.355893237919213,3.348777299222449
99,1.251922645090604,0.004605141027635143,5.3393665535541714,3.3488309463888095
100,1.237126706336917,0.004605026850636974,5.323915969779381,3.348881291527294
101,1.2224682716102597,0.0046049136228793995,5.308765768731806,3.3489275140072166
102,1.2073981830279563,0.004604801033232773,5.293394515989175,3.348968895327661
103,1.19325143201743,0.004604688910183854,5.278986997714226,3.34900511322991
104,1.1794725716169412,0.004604577033815147,5.264813895355564,3.349035835906597
105,1.1653340405276,0.004604465246367705,5.250102206791924,3.34906087887676
106,1.1517918503796052,0.004604353469070906,5.23591732997259,3.3490803102195574
107,1.1384859763365736,0.004604241625235952,5.222059241652626,3.349094256986487
108,1.12488843278595,0.0046041296576979085,5.208048300147857,3.3491029076903875
109,1.1118525458547885,0.004604017561419281,5.194628938770185,3.349106624512254
110,1.0990952840447037,0.004603905307785303,5.181381536261168,3.349105728970265
111,1.086237919952147,0.004603792896915128,5.16790488507862,3.349100625500158
112,1.0738910520977778,0.004603680339963372,5.154919174229908,3.3490917612549373
113,1.0616583554437724,0.004603567651969548,5.142156946463924,3.3490795545372416
114,1.0493796361202015,0.004603454826732552,5.129463848953715,3.3490644188327976
115,1.0375190765076043,0.004603341857948628,5.11718395758242,3.349046742576711
116,1.0256732807521534,0.004603228774109576,5.10480784482366,3.349026966022636
117,1.0139417728183813,0.004603115530720715,5.092452202746658,3.3490053291980284
118,1.0025696823349095,0.004603002147354964,5.080475335548536,3.348982208841022
119,0.9911942441280337,0.004602888566584529,5.068589881894142,3.3489577784316045
120,0.980059025398149,0.004602774751776392,5.056986779349671,3.3489322266142283
121,0.9691261055621488,0.0046026606510235395,5.045520684338403,3.348905643631548
122,0.9581948314353637,0.004602546233344825,5.033963252525474,3.348878170357682
123,0.9475252493986774,0.004602431418237308,5.022656616583594,3.348849759178574
124,0.9369323322785637,0.004602316147209549,5.011503178861456,3.348820424234178
125,0.9264792496010735,0.004602200341390788,5.000544828115828,3.3487900495751224
126,0.9162526687668329,0.004602083914637754,4.98977018303114,3.348758523348441
127,0.9060712938182979,0.004601966793261296,4.978954052620251,3.3487256772771157
128,0.8960939498067981,0.004601848895269121,4.968318428231669,3.348691341983957
129,0.8862041481397167,0.004601730127445052,4.957830328858555,3.3486552902592766
130,0.8764255617290577,0.004601610422985531,4.947503955879534,3.348617293806499
131,0.8668179369010726,0.004601489688852685,4.937317246301826,3.348577121580336
132,0.8572811670976708,0.0046013678607633845,4.92713642808967,3.348534546162572
133,0.8479270936339798,0.004601244885833519,4.917131952790736,3.3484893448152357
134,0.8386547299096081,0.004601120679253229,4.907263191445729,3.3484412657745337
135,0.8295127065099328,0.004600995201374303,4.897547203685265,3.348390121941599
136,0.8204839161927996,0.004600868390078124,4.887892023160029,3.348335719488774
137,0.8115469965164055,0.0046007402466853205,4.878271518834565,3.3482779663688556
138,0.802753551038986,0.0046006107046110654,4.868807242456918,3.3482166524858656
139,0.7940417831120566,0.00460047979094594,4.859473639961482,3.3481517759678785
140,0.7854695295748129,0.004600347460909245,4.850279461556639,3.3480832095476023
141,0.7769765428830104,0.004600213743819034,4.841116808516561,3.34801099319466
142,0.7686040822349062,0.004600078668374899,4.832057877329571,3.3479351749996775
143,0.7603211485845796,0.004599942261546396,4.823124705679211,3.3478558493516863
144,0.7521455436880776,0.004599804538864476,4.814316580650747,3.347773062608377
145,0.7440711410947649,0.004599665569103486,4.805568859275756,3.347687024247037
146,0.7360931450602392,0.004599525397997153,4.796878952125207,3.3475978900497103
147,0.7282166022890775,0.004599384077897475,4.78830890365365,3.347505870760816
148,0.7204247012750115,0.00459924169779305,4.7798530538728325,3.3474112572863572
149,0.71273283011264,0.004599098322257316,4.771477072281577,3.3473143114265635
150,0.705124559092004,0.004598953999584784,4.763148788748932,3.3472152432281757
151,0.6976163969002178,0.0045988088335709556,4.7549290691632065,3.3471144281260714
152,0.6901887554747934,0.004598662892964396,4.7468145775100625,3.347012165283438
153,0.6828547571357696,0.004598516241200849,4.738774912540982,3.3469087347353743
154,0.6755985338038186,0.004598368969682529,4.730777388584605,3.3468044593841886
155,0.6684325990782062,0.004598221122283677,4.722877585053035,3.3466996029059364
156,0.6613446171272388,0.004598072801049718,4.715081038794341,3.34659453430225
157,0.6543435109453835,0.004597923996488168,4.707356691136811,3.346489372142132
158,0.6474194294865452,0.004597774821737427,4.69968092702526,3.3463844851333815
159,0.6405764458483569,0.004597625306886828,4.69209475238082,3.346280067732607
160,0.6338091127919996,0.004597475474425837,4.68459717791561,3.346176261048024
161,0.6271193088608719,0.004597325375462947,4.677152191999284,3.346073327534543
162,0.6205063804487034,0.004597175003204971,4.669763468746068,3.3459712961911436
163,0.6139666199154028,0.004597024394679962,4.6624656679110865,3.345870332351157
164,0.6075018680684923,0.004596873547873704,4.655250215590653,3.3457704999165867
165,0.6011063853656075,0.004596722480432429,4.648079769119731,3.3456718937137464
166,0.5947849763518469,0.004596571167475767,4.640977935784572,3.3455744902979734
167,0.5885314229365377,0.004596419611907804,4.6339584423345626,3.3454783058919535
168,0.5823489687151852,0.004596267796547514,4.626995655206825,3.345383350189872
169,0.5762336042921057,0.004596115687007801,4.620077924704464,3.345289516851997
170,0.5701848349416381,0.004595963277628891,4.613237641669254,3.3451968200944355
171,0.5642029661454874,0.004595810517558703,4.606469592557278,3.345105131623088
172,0.5582849464947367,0.004595657428973724,4.599744319144717,3.3450144671462674
173,0.5524325580966265,0.004595503931841495,4.593082775619003,3.344924649180428
174,0.5466422099909745,0.004595349992889245,4.586492679998951,3.344835601318242
175,0.5409138485081421,0.004595195620067617,4.579946481391419,3.344747290712597
176,0.53524741265493,0.004595040755247446,4.573451268956746,3.344659589381399
177,0.529640355430536,0.004594885346942211,4.567027876142319,3.344572360035243
178,0.5240933530734238,0.004594729409280648,4.560655898822968,3.3444856120369533
179,0.518604697427672,0.004594572902123202,4.554328219238372,3.344399267193031
180,0.5131729519715427,0.004594415779611044,4.548065959716206,3.3443131992691693
181,0.5077985697278691,0.004594258039156088,4.541853219448423,3.3442274113929256
182,0.5024799300454463,0.004594099656542196,4.535679718619423,3.344141855196398
183,0.4972160008372229,0.004593940590979418,4.529569102933028,3.3440564605597927
184,0.492006621761088,0.004593780845297937,4.523509563194526,3.3439712328568953
185,0.48685040959251263,0.004593620391018161,4.51749005750601,3.343886150950884
186,0.4817465631666742,0.004593459235542571,4.511530195950978,3.343801227758656
187,0.4766948932322844,0.00459329733531965,4.505614970572582,3.3437164367062744
188,0.4716942296802109,0.004593134709523014,4.499737204571731,3.3436318245367818
189,0.46674354094931225,0.004592971335296802,4.493916297771284,3.343547381680736
190,0.46184259758099605,0.004592807183651846,4.488136521600163,3.3434630915709853
191,0.4569907176187784,0.004592642274473143,4.4823989916259785,3.3433790150447065
192,0.4521868439420429,0.004592476581585129,4.476715791204189,3.343295160257388
193,0.4474304026279456,0.004592310094673438,4.471066331193654,3.3432115058968024
194,0.4427209550115317,0.004592142816416062,4.4654611958125,3.3431281204575245
195,0.43805781956805834,0.00459197473599716,4.459903235041221,3.3430449980324966
196,0.4334402425857905,0.004591805829325519,4.454378170562079,3.342962122168768
197,0.42886761976484655,0.004591636102274999,4.448903265782827,3.3428795432608553
198,0.42433954482277597,0.004591465545729654,4.443465728741891,3.3427972429489032
199,0.4198554796542709,0.004591294144915504,4.438064722575732,3.3427152101429307
200,0.4154147765928443,0.0045911218677308335,4.432709579828678,3.3426334228433565
201,0.4110168946530185,0.0045909487563526525,4.42738444915313,3.342551952448807
202,0.4066613517653612,0.004590774751930481,4.422105590729513,3.3424706995607685
203,0.402347755826564,0.004590599882430784,4.4168622319459,3.3423897387307195
204,0.3980756610861769,0.004590424121486433,4.411655493995786,3.342309012444715
205,0.39384457340767626,0.004590247441255621,4.406490036326315,3.3422284427567375
206,0.38965405423416083,0.004590069874396575,4.401353197905971,3.3421481406349574
207,0.3855036938053572,0.004589891393294182,4.396261281073896,3.34206804385204
208,0.3813931283237345,0.0045897120097579186,4.391197697991051,3.3419881491146732
209,0.37732197429441083,0.004589531687305201,4.3861776215295905,3.3419084281695555
210,0.37328989536696666,0.004589350457965534,4.381186698033729,3.3418289226126974
211,0.3692965637163812,0.0045891683189234755,4.376234450224773,3.3417496436903447
212,0.36534167403916895,0.004588985262462797,4.371313567892872,3.341670580615931
213,0.3614249133046328,0.004588801310222575,4.366429083917917,3.3415917866036713
214,0.35754599124682507,0.004588616446067929,4.361578574020715,3.3415132253424837
215,0.35370464253686296,0.004588430677484893,4.356761799955998,3.3414349395754592
216,0.34990060409149076,0.004588244059835819,4.351979216969219,3.3413570783003426
217,0.34613361987661523,0.0045880565412891984,4.347227517550799,3.3412794957566607
218,0.34240345495322566,0.004587868185349829,4.342512350362534,3.341202386477221
219,0.3387099011182554,0.004587678994053834,4.337825465296811,3.3411257264346
220,0.33505277711429593,0.004587488981412752,4.33318003852509,3.3410495835801286
221,0.3314319965695717,0.004587298155434255,4.328553502519302,3.3409739824072178
222,0.3278477507757097,0.004587106576232642,4.323982444392348,3.340899061455262
223,0.3243012093794282,0.004586914231650275,4.319405871897548,3.3408248032172603
224,0.32079689066629746,0.00458672116579597,4.314938852347784,3.3407512886089097
225,0.31735197703604856,0.004586527400352348,4.310399714424705,3.34067863510552
226,0.31403169798032377,0.00458633295547714,4.306220834680358,3.3406067938891995
227,0.31109644298788697,0.004586137864476902,4.3019634500199615,3.34053590135467
228,0.3095931610819588,0.004585942148708149,4.300021044432849,3.340465994416281
229,0.3139613155662564,0.004585745858685953,4.302139399373371,3.3403971461231485
230,0.3408820250444115,0.004585549008391735,4.330238943927749,3.3403294053093417
231,0.44588923985456863,0.004585351624697205,4.429099955120306,3.340262785874645
232,0.6740856886450848,0.0045851537627863755,4.662845821082538,3.34019740277671
233,0.8679349202621303,0.004584955433272869,4.844248581527606,3.340133265451634
234,0.5936255361853611,0.004584756682923809,4.580834177844833,3.3400704326883077
235,0.28734264687506816,0.00458455754010958,4.2712946410742445,3.3400089527953956
236,0.5062861786917767,0.004584358040560868,4.485099480356455,3.3399488840979346
237,0.47628174760338704,0.004584158212419473,4.461509859331435,3.339890259231766
238,0.28474333933721696,0.004583958106764977,4.267578140817427,3.3398331187701213
239,0.4595626602019735,0.004583757741332216,4.437499555620257,3.339777491430605
240,0.3260837792364204,0.004583557141637547,4.308756212465381,3.3397234248221617
241,0.33764593057769693,0.004583356362847679,4.31982850420349,3.33967096045845
242,0.3744500242664045,0.004583155414472018,4.351743656559346,3.3396200880602067
243,0.2759867166161596,0.004582954349082041,4.2548410577649065,3.339570903650541
244,0.36571640232934166,0.004582753198334151,4.346163245914725,3.339523433712205
245,0.2677026970419989,0.0045825519518442265,4.245215669266906,3.33947762049311
246,0.3315453627100696,0.004582350670807923,4.306404793001662,3.3394335540552165
247,0.27596032276013155,0.004582149364485539,4.253138811072226,3.3393912070900464
248,0.29641113135678876,0.004581948087729637,4.273139168861128,3.339350669873459
249,0.2821459102443099,0.004581746825444245,4.255283596380971,3.339311890916336
250,0.2702776423244656,0.004581545621316256,4.242792882646294,3.3392749415584553
251,0.28242313502641814,0.004581344479289238,4.256409077940254,3.3392397596555714
252,0.2537707217699996,0.004581143436541158,4.2261634241057395,3.339206380702804
253,0.27720088395386094,0.004580942507939956,4.246499583483914,3.3391748754071795
254,0.24377530637675432,0.004580741664922019,4.213450481572698,3.3391450748248888
255,0.2682885879333867,0.0045805409709132675,4.238505023151644,3.3391171305453664
256,0.2379045290810079,0.004580340407086253,4.2059604481053725,3.3390909775505695
257,0.2579129894814667,0.004580139999920912,4.223774216192217,3.33906663321889
258,0.2340485082036567,0.004579939752180607,4.200514181744359,3.339044076938851
