modes,coeffINI,accumINI,coeffGD,accumGD,coeffLSGD,accumLSGD
1,9.176542465197736,9.176542465197736,0.24738038708756813,0.24738038708756813,0.9898299716600825,0.9898299716600825
2,0.6808558941278092,9.857398359325545,0.136590412435784,0.3839707995233521,0.4211239835526658,1.4109539552127481
3,0.425707134185859,10.283105493511405,0.03716571097570712,0.4211365104990592,0.05657880007186449,1.4675327552846127
4,0.19499984163288323,10.478105335144289,0.0013150018650796619,0.42245151236413886,0.005590055235317083,1.4731228105199299
5,0.16480894467744314,10.642914279821731,0.001961215567524644,0.4244127279316635,0.04657385138104222,1.5196966619009722
6,0.10443099131575065,10.747345271137482,0.003497278820413993,0.4279100067520775,0.031091835252282634,1.5507884971532548
7,0.09312860343460345,10.840473874572085,0.0037582895372708395,0.4316682962893484,0.0005432693434442063,1.551331766496699
8,0.06758475408277982,10.908058628654866,0.0023444208872513217,0.4340127171765997,0.0034350124460169286,1.554766778942716
9,0.06182126073975661,10.969879889394623,0.0015871760901305543,0.43559989326673026,0.005155563936874152,1.55992234287959
10,0.048350742644427035,11.01823063203905,0.0007811689819717462,0.436381062248702,0.001976762587785279,1.5618991054673754
11,0.04491797086205039,11.0631486029011,0.0004603549350917214,0.4368414171837937,0.00021510393762666537,1.562114209405002
12,0.03683650390190607,11.099985106803006,0.00018150920254832525,0.43702292638634205,6.380625501676166e-05,1.5621780156600187
13,0.03458855425425698,11.134573661057262,8.39196498714254e-05,0.43710684603621347,0.0003368352098234837,1.562514850869842
14,0.029306600035399345,11.163880261092661,1.147893545702517e-05,0.43711832497167047,0.0004415754337819751,1.562956426303624
15,0.02773446138908807,11.191614722481749,4.938653121116248e-09,0.43711832991032357,0.00031141839018705166,1.563267844693811
16,0.024063916118626873,11.215678638600375,2.426903897434859e-05,0.4371425989492979,0.00014919397581602804,1.5634170386696271
17,0.02290985911320274,11.238588497713577,6.70003818920854e-05,0.43720959933119,3.207573953840697e-05,1.5634491144091656
18,0.020238942379051283,11.25882744009263,0.00015915689757134402,0.43736875622876137,7.450507433812224e-10,1.5634491151542163
19,0.019359845169808848,11.278187285262439,0.00024935651560130157,0.4376181127443627,2.3221821316864074e-05,1.563472336975533
20,0.017345495073065806,11.295532780335504,0.00039479223287869667,0.4380129049772414,6.255145469430623e-05,1.5635348884302274
21,0.016656052660935502,11.31218883299644,0.0005229916052369965,0.4385358965824784,9.437360721851573e-05,1.563629262037446
22,0.015092787554544374,11.327281620550986,0.0007042713715556193,0.439240167954034,0.0001004158023835006,1.5637296778398293
23,0.014539228996112364,11.341820849547098,0.0008552151612327409,0.4400953831152667,8.816874063396094e-05,1.5638178465804633
24,0.013297342851973969,11.355118192399072,0.0010525788620340012,0.4411479619773007,6.140724946378791e-05,1.563879253829927
25,0.012844205781537622,11.367962398180609,0.0012094106564535672,0.4423573726337543,3.457631165589166e-05,1.563913830141583
26,0.011838248373099162,11.379800646553708,0.0014048393738557204,0.44376221200761,1.2740015568553266e-05,1.5639265701571514
27,0.011461258044397061,11.391261904598105,0.0015532087818623923,0.4453154207894724,1.6887241050935998e-06,1.5639282588812564
28,0.010632902026997432,11.401894806625103,0.0017332143721468373,0.44704863516161925,8.600834281576804e-07,1.5639291189646847
29,0.010314917559842764,11.412209724184946,0.0018632717443023295,0.4489119069059216,8.110309652239397e-06,1.563937229274337
30,0.009623140535614935,11.42183286472056,0.002019646066367991,0.4509315529722896,2.040306198444185e-05,1.5639576323363213
31,0.009351734360902208,11.431184599081462,0.0021261773847531637,0.4530577303570428,3.336020523337384e-05,1.5639909925415547
32,0.008766936241728925,11.43995153532319,0.00225534759797084,0.45531307795501363,4.514852417673256e-05,1.5640361410657315
33,0.00853289058824191,11.448484425911433,0.002336891998431937,0.4576499699534456,5.2673446736589096e-05,1.564088814512468
34,0.0080332355960306,11.456517661507464,0.002438694046124313,0.4600886639995699,5.630294913039626e-05,1.5641451174615986
35,0.007829578685008096,11.464347240192472,0.002496358096675042,0.4625850220962449,5.4861448316864374e-05,1.5641999789099155
36,0.007398645699214239,11.471745885891686,0.0025727803871978257,0.46515780248344274,5.013881604189107e-05,1.5642501177259573
37,0.0072200130250989055,11.478965898916785,0.002609150723137712,0.46776695320658046,4.2182108920894314e-05,1.5642922998348783
38,0.006845240093007106,11.485811139009792,0.0026633024473381806,0.47043025565391866,3.30909661061305e-05,1.5643253908009844
39,0.006687439194039538,11.492498578203831,0.002681612904617475,0.47311186855853615,2.3332750697208724e-05,1.5643487235516815
