iteration,lossGD,lossLSGD,errorGD,errorLSGD
1,1257.0486437641462,1256.0957774708932,1257.0532484154862,1256.11009326418
2,1498.1825709826664,1255.6671363826888,1498.517694816543,1255.6817204963827
3,1259.6668229831907,1255.4272381960834,1259.6468679260042,1255.4422771329596
4,1314.6438818991296,1255.0224226269663,1314.5035065581244,1255.037535227304
5,1261.6475687497964,1254.7156323939507,1261.6176869171745,1254.7307629982415
6,1278.3398564553304,1254.3393063636727,1278.4483120648874,1254.354292055922
7,1294.8492613997494,1253.7330077067866,1294.987483981904,1253.7480443125837
8,1272.9936164769524,1253.4419979781549,1273.0866405775548,1253.4572064251347
9,1257.4060749057592,1252.7818412605143,1257.431514761301,1252.797005459069
10,1261.2529698272406,1253.2935443323372,1261.2235121240665,1253.308311813659
11,1268.8093203799963,1252.8662382807047,1268.753295520214,1252.8813087413082
12,1269.1229957411342,1251.903655424406,1269.0668134199677,1251.9203872642024
13,1264.152840757697,1251.3245845489612,1264.1130417443405,1251.3447968613025
14,1259.2138678901088,1249.9193641392587,1259.1970775144498,1249.9364502225676
15,1256.9789703799665,1247.8107942207985,1256.984779947149,1247.8287943136804
16,1257.2310399749683,1244.2088618594696,1257.2551726036256,1244.227525774485
17,1258.5672320572953,1245.1640931136667,1258.603809777213,1245.1863546608938
18,1259.7042013002756,1242.2755924932942,1259.7470950274387,1242.2958189000979
19,1260.016211930637,1230.4936571632868,1260.059912300181,1230.5191028799395
20,1259.5331619302322,1218.0063652510728,1259.5733683979245,1218.0337818489224
21,1258.6468975428768,1210.1366441802315,1258.680799997015,1210.1683841938773
22,1257.7816949583191,1192.619054054488,1257.8079448103222,1192.655739708432
23,1257.1995548109153,1175.315751551478,1257.2180219124803,1175.3575343066534
24,1256.964178353214,1141.8703797788005,1256.9756339842643,1141.9119382469937
25,1256.9977324363972,1130.459038183636,1257.0035621794607,1130.50076938916
26,1257.1612258360299,1106.6201146088172,1257.1632009336117,1106.696346982139
27,1257.3227720026841,1069.0627177922725,1257.322852747212,1069.1436560795914
28,1257.4013534435728,1016.1432327007808,1257.4014947624653,1016.2509404791075
29,1257.3812550068023,932.9503728594336,1257.3832134660677,933.0681417899975
30,1257.2987130998463,835.6433919428891,1257.303875756199,835.8155901101973
31,1257.2111311744832,870.2966949878371,1257.2203868030363,870.5699709099598
32,1257.1640144174255,796.7815017460216,1257.1776795762396,797.069491513455
33,1257.1693054475372,799.4883223346338,1257.1871138456381,799.7779063602621
34,1257.2033001047644,788.0488353650198,1257.2244634243987,788.2936230987352
35,1257.2239403278943,672.2719906130903,1257.2472827033844,672.466109453853
36,1257.1972360855539,677.0782152965267,1257.2213868855897,677.3991361870587
37,1257.116754739044,578.0044032027856,1257.1403626884157,578.2177494565568
38,1257.0050954743242,245.0830822574368,1257.0270178573162,245.1205843420202
39,1256.8991567519024,53.08722037501501,1256.918589017168,53.1226020254295
40,1256.8305981489664,61.111075633293595,1256.8471335071804,61.32971347084589
41,1256.812557875418,17.488514061523382,1256.8261870495382,17.5569078754061
42,1256.8371055608222,21.84709368744706,1256.8481737133338,21.85832861492675
43,1256.881885802643,62.052182679933885,1256.8910194214145,62.09526124165909
44,1256.9214971649917,65.25510415420266,1256.929508107092,65.2496049022129
45,1256.9383825574237,29.565180032353233,1256.9461565842096,29.60972888873642
46,1256.9287378046977,33.55561392597018,1256.9371199301906,33.591341690287855
47,1256.9014468782607,40.79435164032841,1256.9111396868973,40.79969429321109
48,1256.8715593838865,39.88342623419855,1256.8830486159247,39.88400428352452
49,1256.8522565339294,47.89357252048386,1256.8657714503643,47.91782167932406
50,1256.849222985613,72.50240220604147,1256.8647316502188,72.50845102113821
51,1256.85941799657,54.99294263256217,1256.8766531360243,55.00096285728049
52,1256.8739416261312,60.303847979955364,1256.8924512194062,60.32773501928646
53,1256.8830637425958,65.22387751433968,1256.9022797179985,65.23802898390647
54,1256.880870569634,60.69229893319253,1256.9001873182099,60.6975363043246
55,1256.8674628607341,65.52509392720228,1256.8863152831846,65.53285645097718
56,1256.848023103828,54.93977939974902,1256.8659534690776,54.94858100382572
57,1256.829671249995,64.13162039744343,1256.8463763514812,64.12972485224199
58,1256.8179593961002,49.21895422169933,1256.8333136108602,49.218234406304354
59,1256.8146964256962,55.47605049305004,1256.8287505284536,55.48510320887492
60,1256.8178497669844,52.36483459865616,1256.830808421248,52.36543208858568
61,1256.8231894000653,52.25380827914713,1256.835372041163,52.26306613306106
62,1256.8266262061084,50.272964487406234,1256.8384171510215,50.28460085502773
63,1256.826062845279,42.812162418215344,1256.8378572895342,42.814916936037385
64,1256.8219819204583,41.33318086101532,1256.8341347947694,41.33830436012958
65,1256.8167026595352,46.53871208147739,1256.8294866934207,46.56563568126268
66,1256.8128800708864,47.98503826358127,1256.8264577838133,48.003532008172755
67,1256.8120933181601,42.45341986458302,1256.8265054507056,42.45952836962192
68,1256.8141935022172,34.17248734955406,1256.8293641521796,34.177920348218656
69,1256.817611997951,31.676871221964028,1256.833368724366,31.680372140445197
70,1256.8203345303953,32.5667630848385,1256.8364399518798,32.586045005393885
71,1256.8209587854283,33.37234055338459,1256.8371487699803,33.374974447237165
72,1256.8192900912925,31.160125378465104,1256.835312774996,31.159416484990754
73,1256.8162411754677,15.582617500287125,1256.831891108848,15.578932397791224
74,1256.8131958106674,22.199864959258353,1256.828338635321,22.208023569587333
75,1256.81124845336,11.250021080676932,1256.8258333837898,11.246045300518194
76,1256.8107263261074,5.627314418182241,1256.8247858293198,5.630954923600146
77,1256.8111844610398,4.851608541066436,1256.8248224155802,4.849486255337062
78,1256.811790382083,3.0732757111407834,1256.8251614144237,3.071171955575085
79,1256.811833447349,1.777388677878926,1256.8251170355734,1.7809550699364252
80,1256.8110774993206,2.2922068673748797,1256.8244508100092,2.2981619295639772
81,1256.8098033470017,1.4722090355469741,1256.8234166304446,1.4764575096919432
82,1256.8085719981848,0.4498256431315779,1256.8225297329323,0.45036524791473626
83,1256.8078782480181,0.7234080590665228,1256.8222281992687,0.7284164044026409
84,1256.8078935434141,0.7627486892307926,1256.822624653923,0.7658909094938682
85,1256.8084189872402,1.4153641512299877,1256.823467743638,1.416613059547369
86,1256.8090406195652,1.5581566186544809,1256.8243043908567,1.5631835156799447
87,1256.80937386307,0.45590503119468956,1256.8247288189614,0.4651716035083533
88,1256.8092538841463,0.21314306071622688,1256.8245745787592,0.2135996443714373
89,1256.8087792185265,0.7177190875062962,1256.8239568519734,0.721382928113173
90,1256.8082090786531,0.6581338466644643,1256.823165840227,0.6608551687687914
91,1256.8077936596605,1.6034418832664261,1256.8224913323997,1.6276347428294837
92,1256.8076402897586,1.6578149440894443,1256.8220822978647,1.6583029097691342
93,1256.8076819614907,0.6369954588549858,1256.8219090831253,0.6391443287526057
94,1256.8077479575727,0.7591755175673458,1256.8218288428252,0.7602143928860299
95,1256.8076803461452,0.39845416075059203,1256.8216986565885,0.3980258171302656
96,1256.807423929314,1.1532039381475636,1256.8214642802714,1.1557025514390966
97,1256.8070435145225,0.34460074684875075,1256.82117842449,0.3437704849298958
98,1256.8066702197543,5.644854785886736,1256.8209499683944,5.644019937626198
99,1256.8064181471855,0.587599976281381,1256.8208648751674,0.5873935695443135
100,1256.806323195798,1.091570567053044,1256.8209298453307,1.0938159877598155
101,1256.8063353716855,1.6008476210157707,1256.8210692839305,1.6014276414802677
102,1256.8063606887163,1.1691905932223006,1256.821170962098,1.1703260606174752
103,1256.8063209006166,2.017229942685396,1256.82114807739,2.019243013777365
104,1256.806193894114,2.520257833266064,1256.8209802605274,2.5230946756148716
105,1256.806014597996,1.3248517927638939,1256.8207133949456,1.321272742405074
106,1256.8058425367062,3.2521555840470264,1256.82042467031,3.2498273729264255
107,1256.8057207970455,5.251454031867317,1256.820178147437,5.251706683850783
108,1256.8056522340091,1.3355366717292887,1256.8199972839716,1.3335419066803664
109,1256.805604256522,1.5344530850353384,1256.8198663848607,1.5325233784256878
110,1256.805534567134,1.094833520421247,1256.8197538712577,1.0931198224372674
111,1256.8054188458264,1.7338101805547248,1256.8196386975383,1.7321851069785292
112,1256.8052632284355,4.286926565849896,1256.8195228853097,4.287006095215744
113,1256.8050963643584,2.3358228954889517,1256.8194248528407,2.3390890052545252
114,1256.8049490769852,0.6183340202664719,1256.8193612648233,0.6170573643689101
115,1256.8048359504642,1.7398561820183842,1256.8193312961944,1.7385269708333086
116,1256.8047497356754,0.9097174272196509,1256.8193137204469,0.9074194381203082
117,1256.8046698819523,0.960502011557894,1256.819277676949,0.9598118145732124
118,1256.8045775974522,0.662197293540961,1256.8191991727444,0.6615473989643025
119,1256.804467035631,0.5968945061137005,1256.8190727268777,0.5962314009412395
120,1256.8043463218603,0.4381001538706232,1256.8189118639618,0.4362087441734773
121,1256.8042295359442,0.6911687329917147,1256.8187397381223,0.6900807696134785
122,1256.804126284449,1.1228195973647623,1256.8185768191115,1.1222856438455473
123,1256.8040359318127,1.2760808920966602,1256.818433078141,1.2743354338116228
124,1256.8039494293528,0.74590923684535,1256.8183079817404,0.7457911164189022
125,1256.8038563360242,0.5856329310179025,1256.8181961924695,0.585198016507597
126,1256.8037516741413,0.4784114921497322,1256.8180938120058,0.477125243810584
127,1256.803638225982,0.41839100413055863,1256.818000826718,0.41691430035752886
128,1256.8035235221214,0.4152863490927764,1256.8179189228126,0.41408553841095475
129,1256.8034143258963,0.4963602695647209,1256.8178472777074,0.4947388609278758
130,1256.8033125882318,0.6477557121750736,1256.8177800323606,0.6466162736611338
131,1256.8032152397063,0.6636694102530738,1256.8177075226722,0.6610290114742127
132,1256.8031172853953,0.33217389958902155,1256.8176204803917,0.33026106469695976
133,1256.8030155836773,1.2977943820574995,1256.8175144074694,1.2967786878640564
134,1256.802910675672,0.6620437187089756,1256.817391418872,0.6606139259584347
135,1256.8028057742088,0.5171100141158746,1256.817258703412,0.5156552236270869
136,1256.80270407944,0.3630986291317238,1256.8171249079364,0.361282769669537
137,1256.8026065284084,0.36022985663552576,1256.8169967556496,0.35835539367001357
138,1256.8025114484649,0.19321511225334875,1256.8168775945294,0.1910104621625022
139,1256.8024160498821,0.6589570301778265,1256.8167680158144,0.656927114992714
140,1256.802318447272,0.556039378749074,1256.8166673784795,0.5544199939030718
141,1256.8022187478323,0.590357854089399,1256.8165748424053,0.5891169978960129
142,1256.8021186188837,0.6556580216647643,1256.8164892992966,0.6538689592467979
143,1256.8020198851764,0.5483662205307669,1256.816408650931,0.5466535602489586
144,1256.8019232819313,0.39919196290001746,1256.8163294067217,0.39764310554797205
145,1256.8018281933003,0.1635300410057,1256.816247256154,0.1611127787277768
146,1256.8017333819084,0.1898422837693729,1256.8161584622098,0.1875386946509052
147,1256.8016380222111,0.26831712378941963,1256.8160612733413,0.26627107331676336
148,1256.8015422533022,0.2762673044379986,1256.8159565182166,0.27405697237117305
149,1256.801446938745,0.38268914070393856,1256.815847088863,0.38068688471940415
150,1256.8013529371399,2.718994955780694,1256.8157366950888,2.718609451832923
151,1256.8012604867554,0.25994531683900046,1256.8156286138842,0.2584453946215926
152,1256.8011691276363,0.31177578399265604,1256.815524992021,0.3104763877700346
153,1256.8010781305336,10.706205295627498,1256.8154267927307,10.70817937289713
154,1256.8009870435483,12.255722638421256,1256.815334082379,12.260204765881946
155,1256.8008959470487,0.4136870435465787,1256.8152462820474,0.4151068509350981
156,1256.8008052856326,5.549875563465362,1256.8151622332107,5.550681723406459
157,1256.800715473105,5.090006310632034,1256.8150802078146,5.089340992837959
158,1256.8006265971237,5.822182244017039,1256.8149980941157,5.822311070705246
159,1256.8005384209614,0.5100992401135043,1256.8149138521453,0.5089788068274916
160,1256.8004506275986,0.9571728699138745,1256.8148260937467,0.9585823644117301
161,1256.800363081643,2.6184416040851173,1256.8147345031864,2.617632614500502
162,1256.8002759092947,1.3712428524830882,1256.814639879895,1.368834935297075
163,1256.800189365904,0.815868402186018,1256.8145437959274,0.8135705979992931
164,1256.8001036248982,0.5133545830189203,1256.8144480590179,0.5122339329944536
165,1256.8000186591541,0.694155319144482,1256.8143542290136,0.6919272785482766
166,1256.7999342886053,0.3116151387875874,1256.8142633405214,0.30959088102111587
167,1256.7998503310214,0.5834200501222055,1256.8141758333147,0.5819049884405674
168,1256.7997667259467,0.06744636022510345,1256.814091598263,0.06584644427808008
169,1256.7996835440515,0.15775978528962412,1256.814010056006,0.1558761985335941
170,1256.799600895743,1.2413551288047677,1256.8139302557536,1.2399920765148034
171,1256.799518826862,0.8592556939312703,1256.813851032073,0.8580060028661273
172,1256.7994372838107,0.11720053218820538,1256.8137712408088,0.1153580801391151
173,1256.7993561627238,0.036064858379897556,1256.8136900302507,0.034143125036255495
174,1256.7992753897954,0.20845623127433144,1256.813607051101,0.20646105238579807
175,1256.7991949645698,0.24513166282601878,1256.8135225167225,0.2434942314490448
176,1256.799114938262,0.09685081798111858,1256.8134370912817,0.09492515089191991
177,1256.7990353545335,0.11914485431738789,1256.8133516614992,0.11734325412972338
178,1256.798956204972,0.2532511268682192,1256.813267087459,0.2520084280982706
179,1256.7988774313887,0.1660043810994373,1256.81318401214,0.16484043716592098
180,1256.7987989651267,0.25674471473272265,1256.8131027610666,0.25542640415220735
181,1256.7987207663377,0.09068918542031376,1256.813023321353,0.08918939759145483
182,1256.7986428326979,0.09179488476205751,1256.8129453763574,0.09042055700745974
183,1256.7985651764702,0.12980158855273324,1256.8128683820828,0.12865575724539158
184,1256.7984877940848,0.13505196803363556,1256.8127916814667,0.13403062545978722
185,1256.7984106540948,0.20826696503708558,1256.8127146465304,0.2075657934256487
186,1256.7983337100688,0.1947383712754251,1256.8126368197861,0.19390773657363627
187,1256.7982569237254,0.10864708323136532,1256.812558013557,0.10746244164428613
188,1256.798180277769,0.15082747085507145,1256.812478333862,0.14944914100654538
189,1256.7981037696527,0.1005246802999406,1256.8123981229521,0.09917949000259235
190,1256.7980273944117,0.08988899799779121,1256.8123178453238,0.08855215674991347
191,1256.7979511322058,0.05115726694532847,1256.8122379585118,0.04974222812554255
192,1256.7978749497763,0.03728129846607236,1256.8121588059985,0.03565041468511565
193,1256.797798812176,0.16337630830281974,1256.8120805526082,0.16152356352000444
194,1256.7977226934493,0.03848332244294205,1256.8120031657938,0.03667077206790314
195,1256.7976465778293,0.03804148446993555,1256.8119264371767,0.036330497490663374
196,1256.797570452306,0.06881422910860416,1256.811850036343,0.06717498539436396
197,1256.7974942983833,0.07354546808995258,1256.8117735871965,0.07193960531592157
198,1256.7974180901492,0.06315242003356081,1256.8116967524568,0.06154163481122865
199,1256.797341799254,0.04217532007804192,1256.8116193067337,0.04062675642819484
200,1256.7972654014982,0.042956264156550704,1256.8115411785902,0.04144640908137175
201,1256.7971888792536,0.04893809856084839,1256.8114624503075,0.04729146504417734
202,1256.7971122183762,0.04104255045574197,1256.8113833178759,0.03935732715194637
203,1256.7970354031036,0.030060091931543582,1256.811304026276,0.028319358510750563
204,1256.7969584135096,0.022855257556101558,1256.8112248005857,0.021062063278751254
205,1256.7968812271533,0.021415925588977973,1256.8111457907985,0.01959206206956123
206,1256.7968038227723,0.025211959048915523,1256.811067040849,0.023389122032222737
207,1256.7967261825333,0.029849180151187524,1256.8109884847236,0.028058157416269734
208,1256.7966482912218,0.029339058309066274,1256.810909967084,0.027601495524466044
209,1256.7965701336602,0.02557258715711501,1256.8108312822435,0.02390343881066889
210,1256.7964916929282,0.022409086015344033,1256.810752222425,0.020794145748965237
211,1256.796412950829,0.021054826713325113,1256.810672624027,0.019452972590546805
