iteration,lossGD,lossLSGD,error2GD,error2LSGD,rel_errorGD,rel_errorLSGD
1,11.765271493934007,7.556485374476776,12.104654979032325,6.7355518858681,1.0315325979541834,0.7694729234090114
2,10.629297800828505,5.621689751943556,11.002833284450974,4.353794436566146,0.9834652420681208,0.6186438633856024
3,9.701328495554385,5.5961624222051105,10.016396737580981,4.324803112801501,0.9383449225194945,0.6165806904670812
4,8.980432865120791,5.572784911265562,9.148965349279559,4.298776066959666,0.8967940964480823,0.6147225722324192
5,8.461358885136054,5.552437264285092,8.403222657313277,4.276247147772907,0.8594679471150926,0.6131096447899013
6,8.131375984115905,5.53511558645405,7.779258921653373,4.257120297537986,0.8269435470464289,0.6117369459768471
7,7.968227299233954,5.520512499674195,7.273516624850963,4.241054723413601,0.7996113815852528,0.6105815646077671
8,7.939179257131087,5.508151030592364,6.877990584847467,4.227558299054829,0.7775664932308781,0.6096092552392515
9,8.00239636598166,5.497523556931417,6.5800971121730045,4.21610420448873,0.7605414719040398,0.6087828611872347
10,8.111744294035452,5.488192266655751,6.3637081812707486,4.206228599177408,0.7479315911272222,0.6080694509262503
11,8.224585670548805,5.479813682428611,6.211457053279191,4.197560217808401,0.7389303296362486,0.6074425596098447
12,8.309381666006495,5.472128320271214,6.107676277224273,4.189812914563168,0.7327313181593703,0.6068817320191623
13,8.349155737184294,5.464944360795635,6.040590725822796,4.182769956356665,0.728696116565707,0.6063714418828304
14,8.340276774383552,5.458122881536093,6.002857471127787,4.176269113776983,0.7264166085331095,0.6059000487448213
15,8.288756022577981,5.451565024918914,5.990781779823235,4.170189706782379,0.7256855901169876,0.605458882910473
16,8.206171190811332,5.4452012258113545,6.002985183077536,4.164441915088992,0.7264243358186915,0.6050414856512918
17,8.106265676880419,5.438982399240761,6.039072140463988,4.158958119976491,0.7286045148614414,0.6046429908948175
18,8.002461208912523,5.432873023876814,6.0985310214095545,4.153686215964418,0.73218253943038,0.6042596460141146
19,7.906176369357815,5.426846278231366,6.179928337069418,4.148584913497536,0.737052576663688,0.6038884747120559
20,7.825785226152346,5.4208809101304265,6.280396278250519,4.1436206621338485,0.7430196050678695,0.6035270561076934
