iteration,lossGD,lossLSGD,error2GD,error2LSGD,rel_errorGD,rel_errorLSGD
1,11.440211193318934,3.6017888297693936,12.105761299635518,4.320325966540893,1.0315797360053567,0.6162614578140155
2,10.33751685964847,0.18785983899783212,11.00393936464165,0.8046505174787804,0.9835146731581711,0.26595637002559464
3,9.345560229904022,0.16507178588718768,10.012846102423259,0.7763792213194985,0.9381785944540946,0.26124242175501017
4,8.465316759858508,0.14752780765749532,9.133458640772329,0.7539511864296712,0.8960337797555294,0.2574413853273667
5,7.697157145334,0.13311229893804638,8.366144538783052,0.7350231240778667,0.8575697060338767,0.2541892914023191
6,7.039963193893309,0.12079667901002328,7.709781141796532,0.7184332233464047,0.8232424836488514,0.2513043193171699
7,6.490827258448179,0.11018517946304518,7.161455464564998,0.703771220631001,0.7934277705460473,0.2487267532761948
8,6.0448597923659655,0.10114464550652222,6.716271841443314,0.6909496890765632,0.7683708530817023,0.2464506467244094
9,5.6950658549284565,0.0935749714194741,6.367228484430893,0.6799176095549201,0.7481384345150276,0.2444752472102544
10,5.432314284315158,0.08732545432838662,6.105186754748402,0.6705471299862745,0.73258197027943,0.24278474961004304
11,5.245436712047075,0.08219442974321048,5.918970364500321,0.662626254275176,0.721323086001027,0.2413465354870837
12,5.121501150493576,0.07796219679222612,5.795639270497258,0.6558993682931653,0.713768573537292,0.24011835287602928
13,5.04631764321231,0.07442387617246929,5.720995769223775,0.6501130102797978,0.7091572750767431,0.23905684194368107
14,5.005234086711728,0.07140757309267712,5.6803808906711994,0.6450450312425546,0.7066355429430119,0.2381232308376929
15,4.98416712763188,0.06877816727674305,5.659705900952423,0.6405147125406595,0.7053483932871009,0.23728555681326396
16,4.970611619157468,0.06643302609077101,5.64646222688547,0.6363808507547941,0.704522654680107,0.23651860057633445
17,4.954373969911975,0.06429515118918921,5.630455023323339,0.6325349942769658,0.7035233173013014,0.23580283812318933
18,4.927950280759732,0.06230689534418724,5.6041812797881345,0.6288944793874705,0.7018799505506986,0.23512328481952607
19,4.886574431584754,0.06042509414046933,5.562877683819367,0.6253967856971594,0.6992886907764102,0.23446853596358513
20,4.827999865790687,0.05861777911820565,5.504302062002626,0.6219957501329362,0.6955972857602389,0.23383012291085248
21,4.752102452588515,0.056862178359120996,5.428335854465979,0.6186594243275428,0.690780555393027,0.2332021584685864
22,4.660395583361957,0.05514373812826903,5.336498840303806,0.6153692945402679,0.6849122896114654,0.23258122862462138
23,4.5555320136561654,0.05345582727390845,5.231450662244419,0.612120405798534,0.6781375863814791,0.23196645101417582
24,4.440841701051944,0.051799655366808355,5.116528414293941,0.6089215956402315,0.670647707601616,0.23135955359732666
25,4.3199317658125755,0.050183838041861745,4.9953464165187915,0.6057948448403149,0.6626581668944861,0.2307647851430821
26,4.196358441362411,0.048622973806911565,4.871468032866757,0.6027725817700492,0.6543900357092954,0.230188431672186
27,4.073371611066248,0.047134889318329126,4.7481501146944325,0.5998923333787746,0.6460542231331803,0.229637814584911
28,3.9537283461132793,0.045736703030765796,4.6281564717342345,0.5971890806455143,0.6378385532246473,0.22911983000043773
29,3.83957055667505,0.04444075872605559,4.513635471804648,0.5946873896385195,0.6298976530584303,0.2286394222172119
30,3.7323616914068207,0.04325177405764961,4.4060566959954865,0.5923959749506249,0.622345838562957,0.2281985070517542
31,3.632877273056018,0.042166264765944234,4.306201431128705,0.5903067429527519,0.6152532546273319,0.22779575218950635
32,3.541243440207365,0.04117423302427002,4.214201165760012,0.5883983086849824,0.6086454513808268,0.22742722755216518
33,3.457016508709872,0.0402621211051314,4.129617101654675,0.5866419545972155,0.6025063690086793,0.2270875416096515
34,3.3792950545077636,0.03941580356737785,4.051552182967928,0.5850076289811148,0.5967844077037535,0.22677099944084378
35,3.3068544400047055,0.038622801325615574,3.978785567656779,0.5834684264391795,0.5914009478630967,0.2264724765016336
36,3.2382923854964223,0.03787341822305418,3.909918146402155,0.582002924443325,0.5862604298253891,0.2261878813806809
37,3.1721734951807576,0.03716097798405045,3.8435170228802438,0.5805957991645525,0.5812609585092869,0.22591428542381348
38,3.107160946246095,0.036481451211693244,3.7782471680459806,0.5792372644908915,0.576304395567964,0.22564982249047288
39,3.04212504525269,0.03583276375241591,3.712979956063684,0.5779218993519508,0.5713050351035226,0.22539346760424248
40,2.976220974574156,0.035214006540777006,3.6468709069879215,0.5766472384057404,0.5661961923593258,0.22514476718048043
41,2.908931453355359,0.03462473418051788,3.5794023617684725,0.57541247258348,0.5609343159971432,0.2249035884975337
42,2.840073736410778,0.03406441387693876,3.5103905129485673,0.5742173475207796,0.5555005143166545,0.22466990601705597
43,2.7697738764599302,0.03353209741592139,3.4399597154177735,0.5730614164140251,0.5498996301921054,0.22444365565643118
44,2.6984140786741353,0.03302625614651603,3.3684899044669385,0.5719435281854396,0.5441571930121251,0.22422463427938563
45,2.6265610242373723,0.032544796081242514,3.296544995744435,0.5708616567829794,0.5383147171184365,0.22401246556731008
46,2.554884124174036,0.032085163526983776,3.224791226155698,0.5698128952480298,0.5324239107217477,0.22380659812377218
47,2.4840728029715926,0.031644501748885674,3.153914533083798,0.5687935844595062,0.526540412643929,0.22360633011011896
48,2.414761203509685,0.031219830954451806,3.0845453613962817,0.567799553151734,0.520717687647742,0.22341085595656027
49,2.347467294244007,0.030808199323052822,3.0171978771748895,0.5668263230440302,0.5150016803033525,0.22321930647308885
50,2.282551408825983,0.030406820626707597,2.952228616228953,0.5658693717481805,0.5094267453520689,0.22303080055029176
