imple,2,4,8,16,32,64,128,256,512
ultraweak,1.3276190476190477,1.3398058252427185,1.3365853658536586,1.3365853658536586,1.338199513381995,1.3373493975903614,1.344213649851632,1.3669064748201438,1.4391891891891893
weakfwd,1.3269230769230769,1.3311688311688312,1.33278955954323,1.3360655737704918,1.3333333333333333,1.3333333333333333,1.34,1.3478260869565217,1.3712984054669703
weakbwd,1.4903846153846154,1.825242718446602,2.4938875305623474,3.82640586797066,6.463414634146342,11.818181818181818,22.35469448584203,43.768115942028984,86.05442176870748
