N,2,4,8,16,32,64,128,256,512
ultraweak,0.6701923076923076,0.6699029126213593,0.6699266503667481,0.6699266503667481,0.6707317073170732,0.6727272727272727,0.6751117734724292,0.6884057971014492,0.7244897959183674
weakfwd,1.9903846153846154,1.9902912621359223,1.9975550122249388,1.9926650366748166,2.0,2.0,1.9970193740685545,2.0217391304347827,2.0476190476190474
weakbwd,1.4903846153846154,1.825242718446602,2.4938875305623474,3.82640586797066,6.463414634146342,11.818181818181818,22.35469448584203,43.768115942028984,86.05442176870748
